respondent_id,block,set,choice,seed
8,4,set15,alt2,20260909010
8,4,set16,alt1,20260909010
8,4,set17,alt1,20260909010
8,4,set20,alt1,20260909010
8,4,set21,alt1,20260909010
8,4,set23,alt1,20260909010
8,4,set26,alt1,20260909010
8,4,set27,alt2,20260909010
8,4,set32,alt1,20260909010
8,4,set34,alt2,20260909010
8,4,set43,alt1,20260909010
9,4,set14,alt1,20260909011
9,4,set15,alt2,20260909011
9,4,set16,alt1,20260909011
9,4,set17,alt2,20260909011
9,4,set20,alt1,20260909011
9,4,set21,alt1,20260909011
9,4,set23,alt1,20260909011
9,4,set26,alt1,20260909011
9,4,set27,alt1,20260909011
9,4,set32,alt1,20260909011
9,4,set34,alt1,20260909011
9,4,set43,alt1,20260909011
10,3,set3,alt1,20260909012
10,3,set4,alt2,20260909012
10,3,set12,alt1,20260909012
10,3,set22,alt1,20260909012
10,3,set24,alt1,20260909012
10,3,set25,alt1,20260909012
10,3,set28,alt1,20260909012
10,3,set29,alt1,20260909012
10,3,set30,alt2,20260909012
10,3,set31,alt2,20260909012
10,3,set39,alt2,20260909012
10,3,set47,alt2,20260909012
11,1,set5,alt2,20260909013
11,1,set6,alt1,20260909013
11,1,set9,alt2,20260909013
11,1,set11,alt2,20260909013
11,1,set18,alt2,20260909013
11,1,set19,alt2,20260909013
11,1,set33,alt1,20260909013
11,1,set35,alt2,20260909013
11,1,set37,alt1,20260909013
11,1,set41,alt1,20260909013
11,1,set42,alt2,20260909013
11,1,set48,alt2,20260909013
12,4,set14,alt2,20260909014
12,4,set15,alt2,20260909014
12,4,set16,alt1,20260909014
12,4,set17,alt1,20260909014
12,4,set20,alt1,20260909014
12,4,set21,alt2,20260909014
12,4,set23,alt1,20260909014
12,4,set26,alt1,20260909014
12,4,set27,alt2,20260909014
12,4,set32,alt1,20260909014
12,4,set34,alt2,20260909014
12,4,set43,alt2,20260909014
13,1,set5,alt2,20260909015
13,1,set6,alt2,20260909015
13,1,set9,alt2,20260909015
13,1,set11,alt2,20260909015
13,1,set18,alt1,20260909015
13,1,set19,alt2,20260909015
13,1,set33,alt1,20260909015
13,1,set35,alt2,20260909015
13,1,set37,alt1,20260909015
13,1,set41,alt1,20260909015
13,1,set42,alt2,20260909015
13,1,set48,alt2,20260909015
14,2,set1,alt2,20260909016
14,2,set2,alt1,20260909016
14,2,set7,alt1,20260909016
14,2,set8,alt1,20260909016
14,2,set10,alt1,20260909016
14,2,set13,alt1,20260909016
14,2,set36,alt2,20260909016
14,2,set38,alt2,20260909016
14,2,set40,alt2,20260909016
14,2,set44,alt1,20260909016
14,2,set45,alt2,20260909016
14,2,set46,alt1,20260909016
15,3,set3,alt2,20260909017
15,3,set4,alt1,20260909017
15,3,set12,alt1,20260909017
15,3,set22,alt2,20260909017
15,3,set24,alt1,20260909017
15,3,set25,alt2,20260909017
15,3,set28,alt2,20260909017
15,3,set29,alt1,20260909017
15,3,set30,alt2,20260909017
15,3,set31,alt1,20260909017
15,3,set39,alt1,20260909017
15,3,set47,alt2,20260909017
16,1,set5,alt2,20260909018
16,1,set6,alt1,20260909018
16,1,set9,alt2,20260909018
16,1,set11,alt2,20260909018
16,1,set18,alt2,20260909018
16,1,set19,alt2,20260909018
16,1,set33,alt1,20260909018
16,1,set35,alt2,20260909018
16,1,set37,alt1,20260909018
16,1,set41,alt1,20260909018
16,1,set42,alt2,20260909018
16,1,set48,alt2,20260909018
17,4,set14,alt1,20260909019
17,4,set15,alt2,20260909019
17,4,set16,alt1,20260909019
17,4,set17,alt2,20260909019
17,4,set20,alt1,20260909019
17,4,set21,alt1,20260909019
17,4,set23,alt1,20260909019
17,4,set26,alt1,20260909019
17,4,set27,alt1,20260909019
17,4,set32,alt1,20260909019
17,4,set34,alt1,20260909019
17,4,set43,alt1,20260909019
18,1,set5,alt2,20260909020
18,1,set6,alt1,20260909020
18,1,set9,alt2,20260909020
18,1,set11,alt2,20260909020
18,1,set18,alt2,20260909020
18,1,set19,alt2,20260909020
18,1,set33,alt1,20260909020
18,1,set35,alt2,20260909020
18,1,set37,alt1,20260909020
18,1,set41,alt1,20260909020
18,1,set42,alt2,20260909020
18,1,set48,alt2,20260909020
19,3,set3,alt2,20260909021
19,3,set4,alt1,20260909021
19,3,set12,alt1,20260909021
19,3,set22,alt2,20260909021
19,3,set24,alt1,20260909021
19,3,set25,alt2,20260909021
19,3,set28,alt2,20260909021
19,3,set29,alt1,20260909021
19,3,set30,alt2,20260909021
19,3,set31,alt1,20260909021
19,3,set39,alt1,20260909021
19,3,set47,alt2,20260909021
20,1,set5,alt2,20260909022
20,1,set6,alt2,20260909022
20,1,set9,alt2,20260909022
20,1,set11,alt2,20260909022
20,1,set18,alt2,20260909022
20,1,set19,alt2,20260909022
20,1,set33,alt1,20260909022
20,1,set35,alt2,20260909022
20,1,set37,alt1,20260909022
20,1,set41,alt2,20260909022
20,1,set42,alt2,20260909022
20,1,set48,alt2,20260909022
21,3,set3,alt1,20260909023
21,3,set4,alt2,20260909023
21,3,set12,alt1,20260909023
21,3,set22,alt1,20260909023
21,3,set24,alt1,20260909023
21,3,set25,alt1,20260909023
21,3,set28,alt1,20260909023
21,3,set29,alt1,20260909023
21,3,set30,alt2,20260909023
21,3,set31,alt2,20260909023
21,3,set39,alt2,20260909023
21,3,set47,alt2,20260909023
22,4,set14,alt1,20260909024
22,4,set15,alt2,20260909024
22,4,set16,alt1,20260909024
22,4,set17,alt2,20260909024
22,4,set20,alt1,20260909024
22,4,set21,alt1,20260909024
22,4,set23,alt1,20260909024
22,4,set26,alt1,20260909024
22,4,set27,alt1,20260909024
22,4,set32,alt1,20260909024
22,4,set34,alt1,20260909024
22,4,set43,alt1,20260909024
23,1,set5,alt2,20260909025
23,1,set6,alt1,20260909025
23,1,set9,alt2,20260909025
23,1,set11,alt2,20260909025
23,1,set18,alt2,20260909025
23,1,set19,alt2,20260909025
23,1,set33,alt1,20260909025
23,1,set35,alt2,20260909025
23,1,set37,alt1,20260909025
23,1,set41,alt1,20260909025
23,1,set42,alt2,20260909025
23,1,set48,alt2,20260909025
24,1,set5,alt2,20260909026
24,1,set6,alt1,20260909026
24,1,set9,alt2,20260909026
24,1,set11,alt2,20260909026
24,1,set18,alt2,20260909026
24,1,set19,alt2,20260909026
24,1,set33,alt1,20260909026
24,1,set35,alt2,20260909026
24,1,set37,alt1,20260909026
24,1,set41,alt1,20260909026
24,1,set42,alt2,20260909026
24,1,set48,alt2,20260909026
25,4,set14,alt1,20260909027
25,4,set15,alt2,20260909027
25,4,set16,alt2,20260909027
25,4,set17,alt2,20260909027
25,4,set20,alt1,20260909027
25,4,set21,alt1,20260909027
25,4,set23,alt1,20260909027
25,4,set26,alt1,20260909027
25,4,set27,alt1,20260909027
25,4,set32,alt1,20260909027
25,4,set34,alt2,20260909027
25,4,set43,alt2,20260909027
26,2,set1,alt2,20260909028
26,2,set2,alt1,20260909028
26,2,set7,alt1,20260909028
26,2,set8,alt1,20260909028
26,2,set10,alt1,20260909028
26,2,set13,alt1,20260909028
26,2,set36,alt2,20260909028
26,2,set38,alt2,20260909028
26,2,set40,alt2,20260909028
26,2,set44,alt1,20260909028
26,2,set45,alt2,20260909028
26,2,set46,alt1,20260909028
27,2,set1,alt2,20260909029
27,2,set2,alt1,20260909029
27,2,set7,alt1,20260909029
27,2,set8,alt1,20260909029
27,2,set10,alt2,20260909029
27,2,set13,alt1,20260909029
27,2,set36,alt2,20260909029
27,2,set38,alt2,20260909029
27,2,set40,alt2,20260909029
27,2,set44,alt2,20260909029
27,2,set45,alt2,20260909029
27,2,set46,alt2,20260909029
28,2,set1,alt2,20260909030
28,2,set2,alt1,20260909030
28,2,set7,alt1,20260909030
28,2,set8,alt1,20260909030
28,2,set10,alt2,20260909030
28,2,set13,alt1,20260909030
28,2,set36,alt2,20260909030
28,2,set38,alt2,20260909030
28,2,set40,alt2,20260909030
28,2,set44,alt1,20260909030
28,2,set45,alt2,20260909030
28,2,set46,alt1,20260909030
29,4,set14,alt1,20260909031
29,4,set15,alt2,20260909031
29,4,set16,alt2,20260909031
29,4,set17,alt2,20260909031
29,4,set20,alt1,20260909031
29,4,set21,alt1,20260909031
29,4,set23,alt1,20260909031
29,4,set26,alt1,20260909031
29,4,set27,alt1,20260909031
29,4,set32,alt1,20260909031
29,4,set34,alt2,20260909031
29,4,set43,alt2,20260909031
30,2,set1,alt2,20260909032
30,2,set2,alt1,20260909032
30,2,set7,alt1,20260909032
30,2,set8,alt1,20260909032
30,2,set10,alt2,20260909032
30,2,set13,alt1,20260909032
30,2,set36,alt2,20260909032
30,2,set38,alt2,20260909032
30,2,set40,alt2,20260909032
30,2,set44,alt1,20260909032
30,2,set45,alt2,20260909032
30,2,set46,alt1,20260909032
31,1,set5,alt2,20260909033
31,1,set6,alt1,20260909033
31,1,set9,alt2,20260909033
31,1,set11,alt2,20260909033
31,1,set18,alt2,20260909033
31,1,set19,alt2,20260909033
31,1,set33,alt1,20260909033
31,1,set35,alt2,20260909033
31,1,set37,alt1,20260909033
31,1,set41,alt1,20260909033
31,1,set42,alt2,20260909033
31,1,set48,alt2,20260909033
32,2,set1,alt2,20260909034
32,2,set2,alt1,20260909034
32,2,set7,alt2,20260909034
32,2,set8,alt1,20260909034
32,2,set10,alt2,20260909034
32,2,set13,alt1,20260909034
32,2,set36,alt2,20260909034
32,2,set38,alt1,20260909034
32,2,set40,alt2,20260909034
32,2,set44,alt2,20260909034
32,2,set45,alt2,20260909034
32,2,set46,alt2,20260909034
33,4,set14,alt1,20260909035
33,4,set15,alt1,20260909035
33,4,set16,alt1,20260909035
33,4,set17,alt1,20260909035
33,4,set20,alt1,20260909035
33,4,set21,alt1,20260909035
33,4,set23,alt1,20260909035
33,4,set26,alt1,20260909035
33,4,set27,alt1,20260909035
33,4,set32,alt1,20260909035
33,4,set34,alt2,20260909035
33,4,set43,alt1,20260909035
34,3,set3,alt1,20260909036
34,3,set4,alt2,20260909036
34,3,set12,alt1,20260909036
34,3,set22,alt1,20260909036
34,3,set24,alt1,20260909036
34,3,set25,alt1,20260909036
34,3,set28,alt1,20260909036
34,3,set29,alt1,20260909036
34,3,set30,alt2,20260909036
34,3,set31,alt2,20260909036
34,3,set39,alt2,20260909036
34,3,set47,alt2,20260909036
35,4,set14,alt1,20260909037
35,4,set15,alt2,20260909037
35,4,set16,alt2,20260909037
35,4,set17,alt2,20260909037
35,4,set20,alt1,20260909037
35,4,set21,alt1,20260909037
35,4,set23,alt1,20260909037
35,4,set26,alt1,20260909037
35,4,set27,alt1,20260909037
35,4,set32,alt1,20260909037
35,4,set34,alt2,20260909037
35,4,set43,alt2,20260909037
36,1,set5,alt1,20260909038
36,1,set6,alt2,20260909038
36,1,set9,alt1,20260909038
36,1,set11,alt2,20260909038
36,1,set18,alt2,20260909038
36,1,set19,alt2,20260909038
36,1,set33,alt1,20260909038
36,1,set35,alt2,20260909038
36,1,set37,alt1,20260909038
36,1,set41,alt1,20260909038
36,1,set42,alt1,20260909038
36,1,set48,alt2,20260909038
37,4,set14,alt1,20260909039
37,4,set15,alt1,20260909039
37,4,set16,alt1,20260909039
37,4,set17,alt1,20260909039
37,4,set20,alt1,20260909039
37,4,set21,alt1,20260909039
37,4,set23,alt1,20260909039
37,4,set26,alt1,20260909039
37,4,set27,alt1,20260909039
37,4,set32,alt1,20260909039
37,4,set34,alt2,20260909039
37,4,set43,alt1,20260909039
38,4,set14,alt1,20260909040
38,4,set15,alt2,20260909040
38,4,set16,alt2,20260909040
38,4,set17,alt2,20260909040
38,4,set20,alt1,20260909040
38,4,set21,alt1,20260909040
38,4,set23,alt1,20260909040
38,4,set26,alt1,20260909040
38,4,set27,alt1,20260909040
38,4,set32,alt1,20260909040
38,4,set34,alt2,20260909040
38,4,set43,alt2,20260909040
39,4,set14,alt1,20260909041
39,4,set15,alt1,20260909041
39,4,set16,alt1,20260909041
39,4,set17,alt1,20260909041
39,4,set20,alt1,20260909041
39,4,set21,alt1,20260909041
39,4,set23,alt1,20260909041
39,4,set26,alt1,20260909041
39,4,set27,alt1,20260909041
39,4,set32,alt1,20260909041
39,4,set34,alt2,20260909041
39,4,set43,alt1,20260909041
40,1,set5,alt2,20260909042
40,1,set6,alt1,20260909042
40,1,set9,alt2,20260909042
40,1,set11,alt2,20260909042
40,1,set18,alt2,20260909042
40,1,set19,alt2,20260909042
40,1,set33,alt1,20260909042
40,1,set35,alt2,20260909042
40,1,set37,alt1,20260909042
40,1,set41,alt1,20260909042
40,1,set42,alt2,20260909042
40,1,set48,alt2,20260909042
41,3,set3,alt1,20260909043
41,3,set4,alt2,20260909043
41,3,set12,alt1,20260909043
41,3,set22,alt1,20260909043
41,3,set24,alt1,20260909043
41,3,set25,alt1,20260909043
41,3,set28,alt1,20260909043
41,3,set29,alt1,20260909043
41,3,set30,alt2,20260909043
41,3,set31,alt2,20260909043
41,3,set39,alt2,20260909043
41,3,set47,alt2,20260909043
42,2,set1,alt2,20260909044
42,2,set2,alt1,20260909044
42,2,set7,alt1,20260909044
42,2,set8,alt1,20260909044
42,2,set10,alt1,20260909044
42,2,set13,alt1,20260909044
42,2,set36,alt2,20260909044
42,2,set38,alt2,20260909044
42,2,set40,alt2,20260909044
42,2,set44,alt1,20260909044
42,2,set45,alt2,20260909044
42,2,set46,alt1,20260909044
43,1,set5,alt1,20260909045
43,1,set6,alt1,20260909045
43,1,set9,alt1,20260909045
43,1,set11,alt2,20260909045
43,1,set18,alt1,20260909045
43,1,set19,alt1,20260909045
43,1,set33,alt2,20260909045
43,1,set35,alt2,20260909045
43,1,set37,alt1,20260909045
43,1,set41,alt1,20260909045
43,1,set42,alt2,20260909045
43,1,set48,alt2,20260909045
44,4,set14,alt1,20260909046
44,4,set15,alt2,20260909046
44,4,set16,alt2,20260909046
44,4,set17,alt2,20260909046
44,4,set20,alt1,20260909046
44,4,set21,alt1,20260909046
44,4,set23,alt1,20260909046
44,4,set26,alt1,20260909046
44,4,set27,alt1,20260909046
44,4,set32,alt1,20260909046
44,4,set34,alt2,20260909046
44,4,set43,alt2,20260909046
45,4,set14,alt2,20260909047
45,4,set15,alt2,20260909047
45,4,set16,alt1,20260909047
45,4,set17,alt1,20260909047
45,4,set20,alt1,20260909047
45,4,set21,alt1,20260909047
45,4,set23,alt1,20260909047
45,4,set26,alt1,20260909047
45,4,set27,alt2,20260909047
45,4,set32,alt1,20260909047
45,4,set34,alt2,20260909047
45,4,set43,alt1,20260909047
46,4,set14,alt1,20260909048
46,4,set15,alt2,20260909048
46,4,set16,alt2,20260909048
46,4,set17,alt2,20260909048
46,4,set20,alt1,20260909048
46,4,set21,alt1,20260909048
46,4,set23,alt1,20260909048
46,4,set26,alt1,20260909048
46,4,set27,alt1,20260909048
46,4,set32,alt1,20260909048
46,4,set34,alt2,20260909048
46,4,set43,alt2,20260909048
47,2,set1,alt2,20260909049
47,2,set2,alt1,20260909049
47,2,set7,alt1,20260909049
47,2,set8,alt1,20260909049
47,2,set10,alt1,20260909049
47,2,set13,alt1,20260909049
47,2,set36,alt2,20260909049
47,2,set38,alt2,20260909049
47,2,set40,alt2,20260909049
47,2,set44,alt1,20260909049
47,2,set45,alt2,20260909049
47,2,set46,alt1,20260909049
48,1,set5,alt2,20260909050
48,1,set6,alt1,20260909050
48,1,set9,alt2,20260909050
48,1,set11,alt2,20260909050
48,1,set18,alt2,20260909050
48,1,set19,alt2,20260909050
48,1,set33,alt1,20260909050
48,1,set35,alt2,20260909050
48,1,set37,alt1,20260909050
48,1,set41,alt1,20260909050
48,1,set42,alt2,20260909050
48,1,set48,alt2,20260909050
49,3,set3,alt1,20260909051
49,3,set4,alt2,20260909051
49,3,set12,alt1,20260909051
49,3,set22,alt1,20260909051
49,3,set24,alt1,20260909051
49,3,set25,alt1,20260909051
49,3,set28,alt1,20260909051
49,3,set29,alt1,20260909051
49,3,set30,alt2,20260909051
49,3,set31,alt2,20260909051
49,3,set39,alt2,20260909051
49,3,set47,alt2,20260909051
50,1,set5,alt2,20260909052
50,1,set6,alt1,20260909052
50,1,set9,alt2,20260909052
50,1,set11,alt2,20260909052
50,1,set18,alt2,20260909052
50,1,set19,alt2,20260909052
50,1,set33,alt1,20260909052
50,1,set35,alt2,20260909052
50,1,set37,alt1,20260909052
50,1,set41,alt1,20260909052
50,1,set42,alt2,20260909052
50,1,set48,alt2,20260909052
51,4,set14,alt1,20260909053
51,4,set15,alt2,20260909053
51,4,set16,alt1,20260909053
51,4,set17,alt2,20260909053
51,4,set20,alt1,20260909053
51,4,set21,alt1,20260909053
51,4,set23,alt1,20260909053
51,4,set26,alt1,20260909053
51,4,set27,alt1,20260909053
51,4,set32,alt1,20260909053
51,4,set34,alt1,20260909053
51,4,set43,alt1,20260909053
52,4,set14,alt1,20260909054
52,4,set15,alt2,20260909054
52,4,set16,alt2,20260909054
52,4,set17,alt2,20260909054
52,4,set20,alt1,20260909054
52,4,set21,alt1,20260909054
52,4,set23,alt1,20260909054
52,4,set26,alt1,20260909054
52,4,set27,alt1,20260909054
52,4,set32,alt1,20260909054
52,4,set34,alt2,20260909054
52,4,set43,alt2,20260909054
53,4,set14,alt1,20260909055
53,4,set15,alt2,20260909055
53,4,set16,alt2,20260909055
53,4,set17,alt2,20260909055
53,4,set20,alt1,20260909055
53,4,set21,alt1,20260909055
53,4,set23,alt1,20260909055
53,4,set26,alt1,20260909055
53,4,set27,alt1,20260909055
53,4,set32,alt1,20260909055
53,4,set34,alt2,20260909055
53,4,set43,alt2,20260909055
54,3,set3,alt2,20260909056
54,3,set4,alt2,20260909056
54,3,set12,alt1,20260909056
54,3,set22,alt2,20260909056
54,3,set24,alt1,20260909056
54,3,set25,alt1,20260909056
54,3,set28,alt1,20260909056
54,3,set29,alt1,20260909056
54,3,set30,alt2,20260909056
54,3,set31,alt2,20260909056
54,3,set39,alt2,20260909056
54,3,set47,alt2,20260909056
55,3,set3,alt1,20260909057
55,3,set4,alt2,20260909057
55,3,set12,alt1,20260909057
55,3,set22,alt1,20260909057
55,3,set24,alt1,20260909057
55,3,set25,alt1,20260909057
55,3,set28,alt1,20260909057
55,3,set29,alt1,20260909057
55,3,set30,alt2,20260909057
55,3,set31,alt2,20260909057
55,3,set39,alt2,20260909057
55,3,set47,alt2,20260909057
56,1,set5,alt2,20260909058
56,1,set6,alt1,20260909058
56,1,set9,alt2,20260909058
56,1,set11,alt2,20260909058
56,1,set18,alt2,20260909058
56,1,set19,alt2,20260909058
56,1,set33,alt1,20260909058
56,1,set35,alt2,20260909058
56,1,set37,alt1,20260909058
56,1,set41,alt1,20260909058
56,1,set42,alt2,20260909058
56,1,set48,alt2,20260909058
57,2,set1,alt2,20260909059
57,2,set2,alt1,20260909059
57,2,set7,alt1,20260909059
57,2,set8,alt1,20260909059
57,2,set10,alt1,20260909059
57,2,set13,alt1,20260909059
57,2,set36,alt2,20260909059
57,2,set38,alt2,20260909059
57,2,set40,alt2,20260909059
57,2,set44,alt1,20260909059
57,2,set45,alt2,20260909059
57,2,set46,alt1,20260909059
58,4,set14,alt2,20260909060
58,4,set15,alt2,20260909060
58,4,set16,alt1,20260909060
58,4,set17,alt1,20260909060
58,4,set20,alt1,20260909060
58,4,set21,alt1,20260909060
58,4,set23,alt1,20260909060
58,4,set26,alt1,20260909060
58,4,set27,alt2,20260909060
58,4,set32,alt1,20260909060
58,4,set34,alt2,20260909060
58,4,set43,alt1,20260909060
59,4,set14,alt1,20260909061
59,4,set15,alt1,20260909061
59,4,set16,alt1,20260909061
59,4,set17,alt1,20260909061
59,4,set20,alt1,20260909061
59,4,set21,alt1,20260909061
59,4,set23,alt1,20260909061
59,4,set26,alt1,20260909061
59,4,set27,alt1,20260909061
59,4,set32,alt1,20260909061
59,4,set34,alt2,20260909061
59,4,set43,alt1,20260909061
60,2,set1,alt2,20260909062
60,2,set2,alt1,20260909062
60,2,set7,alt2,20260909062
60,2,set8,alt1,20260909062
60,2,set10,alt2,20260909062
60,2,set13,alt1,20260909062
60,2,set36,alt2,20260909062
60,2,set38,alt1,20260909062
60,2,set40,alt2,20260909062
60,2,set44,alt2,20260909062
60,2,set45,alt2,20260909062
60,2,set46,alt2,20260909062
61,2,set1,alt2,20260909063
61,2,set2,alt1,20260909063
61,2,set7,alt1,20260909063
61,2,set8,alt1,20260909063
61,2,set10,alt1,20260909063
61,2,set13,alt1,20260909063
61,2,set36,alt2,20260909063
61,2,set38,alt2,20260909063
61,2,set40,alt2,20260909063
61,2,set44,alt1,20260909063
61,2,set45,alt2,20260909063
61,2,set46,alt1,20260909063
62,2,set1,alt2,20260909064
62,2,set2,alt1,20260909064
62,2,set7,alt1,20260909064
62,2,set8,alt1,20260909064
62,2,set10,alt1,20260909064
62,2,set13,alt1,20260909064
62,2,set36,alt2,20260909064
62,2,set38,alt2,20260909064
62,2,set40,alt2,20260909064
62,2,set44,alt1,20260909064
62,2,set45,alt2,20260909064
62,2,set46,alt1,20260909064
63,3,set3,alt1,20260909065
63,3,set4,alt2,20260909065
63,3,set12,alt1,20260909065
63,3,set22,alt1,20260909065
63,3,set24,alt1,20260909065
63,3,set25,alt1,20260909065
63,3,set28,alt1,20260909065
63,3,set29,alt1,20260909065
63,3,set30,alt2,20260909065
63,3,set31,alt2,20260909065
63,3,set39,alt2,20260909065
63,3,set47,alt2,20260909065
64,4,set14,alt1,20260909066
64,4,set15,alt2,20260909066
64,4,set16,alt2,20260909066
64,4,set17,alt2,20260909066
64,4,set20,alt1,20260909066
64,4,set21,alt1,20260909066
64,4,set23,alt1,20260909066
64,4,set26,alt1,20260909066
64,4,set27,alt1,20260909066
64,4,set32,alt1,20260909066
64,4,set34,alt2,20260909066
64,4,set43,alt2,20260909066
65,3,set3,alt1,20260909067
65,3,set4,alt2,20260909067
65,3,set12,alt1,20260909067
65,3,set22,alt1,20260909067
65,3,set24,alt1,20260909067
65,3,set25,alt1,20260909067
65,3,set28,alt1,20260909067
65,3,set29,alt1,20260909067
65,3,set30,alt2,20260909067
65,3,set31,alt2,20260909067
65,3,set39,alt2,20260909067
65,3,set47,alt2,20260909067
66,2,set1,alt2,20260909068
66,2,set2,alt1,20260909068
66,2,set7,alt1,20260909068
66,2,set8,alt1,20260909068
66,2,set10,alt2,20260909068
66,2,set13,alt1,20260909068
66,2,set36,alt2,20260909068
66,2,set38,alt2,20260909068
66,2,set40,alt2,20260909068
66,2,set44,alt1,20260909068
66,2,set45,alt2,20260909068
66,2,set46,alt1,20260909068
67,2,set1,alt2,20260909069
67,2,set2,alt1,20260909069
67,2,set7,alt1,20260909069
67,2,set8,alt1,20260909069
67,2,set10,alt1,20260909069
67,2,set13,alt1,20260909069
67,2,set36,alt2,20260909069
67,2,set38,alt2,20260909069
67,2,set40,alt2,20260909069
67,2,set44,alt1,20260909069
67,2,set45,alt2,20260909069
67,2,set46,alt1,20260909069
68,3,set3,alt1,20260909070
68,3,set4,alt2,20260909070
68,3,set12,alt1,20260909070
68,3,set22,alt1,20260909070
68,3,set24,alt1,20260909070
68,3,set25,alt1,20260909070
68,3,set28,alt1,20260909070
68,3,set29,alt1,20260909070
68,3,set30,alt2,20260909070
68,3,set31,alt2,20260909070
68,3,set39,alt2,20260909070
68,3,set47,alt2,20260909070
69,3,set3,alt1,20260909071
69,3,set4,alt2,20260909071
69,3,set12,alt1,20260909071
69,3,set22,alt1,20260909071
69,3,set24,alt1,20260909071
69,3,set25,alt1,20260909071
69,3,set28,alt1,20260909071
69,3,set29,alt1,20260909071
69,3,set30,alt2,20260909071
69,3,set31,alt2,20260909071
69,3,set39,alt2,20260909071
69,3,set47,alt2,20260909071
70,4,set14,alt2,20260909072
70,4,set15,alt2,20260909072
70,4,set16,alt1,20260909072
70,4,set17,alt1,20260909072
70,4,set20,alt1,20260909072
70,4,set21,alt2,20260909072
70,4,set23,alt1,20260909072
70,4,set26,alt1,20260909072
70,4,set27,alt2,20260909072
70,4,set32,alt1,20260909072
70,4,set34,alt2,20260909072
70,4,set43,alt2,20260909072
71,4,set14,alt2,20260909073
71,4,set15,alt2,20260909073
71,4,set16,alt1,20260909073
71,4,set17,alt1,20260909073
71,4,set20,alt1,20260909073
71,4,set21,alt1,20260909073
71,4,set23,alt1,20260909073
71,4,set26,alt1,20260909073
71,4,set27,alt2,20260909073
71,4,set32,alt1,20260909073
71,4,set34,alt2,20260909073
71,4,set43,alt1,20260909073
72,4,set14,alt1,20260909074
72,4,set15,alt2,20260909074
72,4,set16,alt2,20260909074
72,4,set17,alt2,20260909074
72,4,set20,alt1,20260909074
72,4,set21,alt1,20260909074
72,4,set23,alt1,20260909074
72,4,set26,alt1,20260909074
72,4,set27,alt1,20260909074
72,4,set32,alt1,20260909074
72,4,set34,alt2,20260909074
72,4,set43,alt2,20260909074
73,2,set1,alt2,20260909075
73,2,set2,alt1,20260909075
73,2,set7,alt1,20260909075
73,2,set8,alt1,20260909075
73,2,set10,alt1,20260909075
73,2,set13,alt1,20260909075
73,2,set36,alt2,20260909075
73,2,set38,alt2,20260909075
73,2,set40,alt2,20260909075
