respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed
155,82,Female,Christian,Divorced,No,None,2,,,20260909004
156,30,Female,No religion,Married,Yes,Had COVID,2,,,20260909004
157,32,Male,Christian,Single,No,None,4,,,20260909004
158,40,Male,Christian,Widowed,Yes,Had COVID,2,,,20260909004
159,24,Female,Muslim,Single,No,Had COVID,2,,,20260909004
160,78,Male,Christian,Separated,No,None,1,,,20260909004
161,37,Female,No religion,Divorced,No,Had COVID,3,,,20260909004
162,34,Female,Other religion,Married,Yes,None,4,,,20260909004
163,26,Male,Christian,Single,No,Had COVID,4,,,20260909004
164,50,Male,Christian,Married,Yes,Had COVID,2,,,20260909004
165,63,Male,Christian,Divorced,No,Had COVID,1,,,20260909004
166,76,Female,Christian,Married,No,None,2,,,20260909004
167,20,Female,Christian,Single,No,Bereaved,1,,,20260909004
168,63,Female,No religion,Married,No,Bereaved,2,2,Libertarianism,20260909004
169,64,Male,No religion,Married,No,None,3,,,20260909004
170,32,Male,Christian,Single,No,Bereaved,3,,,20260909004
171,30,Male,Christian,Single,No,Bereaved,2,,,20260909004
172,30,Female,Not answered,Married,Yes,Had COVID,2,,,20260909004
173,33,Female,Christian,Single,Yes,None,2,,,20260909004
174,43,Male,Christian,Married,Yes,None,1,,,20260909004
175,58,Female,Christian,Divorced,No,Had COVID,4,3,Communitarianism,20260909004
176,67,Male,No religion,Single,No,Had COVID,3,,,20260909004
177,57,Male,No religion,Divorced,Yes,Had COVID,3,,,20260909004
178,74,Female,Christian,Widowed,No,Bereaved,2,,,20260909004
179,62,Male,No religion,Married,No,Bereaved,2,,,20260909004
180,29,Female,Muslim,Single,No,None,4,,,20260909004
181,42,Male,Not answered,Divorced,No,None,2,,,20260909004
182,33,Female,Christian,Divorced,No,None,1,,,20260909004
183,84,Female,Other religion,Married,No,Bereaved,4,,,20260909004
184,29,Male,Christian,Single,No,Bereaved,3,,,20260909004
185,34,Female,Muslim,Single,No,None,1,,,20260909004
186,68,Female,Christian,Married,No,None,1,,,20260909004
187,39,Male,Christian,Married,Yes,None,4,,,20260909004
188,19,Female,No religion,Single,No,None,4,,,20260909004
189,71,Female,No religion,Widowed,No,None,3,,,20260909004
190,30,Female,Christian,Single,No,Bereaved,3,,,20260909004
191,90,Male,Christian,Widowed,No,None,2,,,20260909004
192,79,Male,Christian,Widowed,No,Had COVID,3,,,20260909004
193,54,Male,No religion,Married,No,Had COVID,3,,,20260909004
194,54,Female,Sikh,Married,No,Bereaved,2,,,20260909004
195,75,Female,No religion,Widowed,No,Had COVID,1,,,20260909004
196,66,Female,Christian,Married,No,None,3,,,20260909004
197,23,Female,Christian,Single,No,Had COVID,4,3,Communitarianism,20260909004
198,40,Female,Christian,Single,Yes,None,4,4,Conspiracy Ideation,20260909004
199,49,Male,Christian,Married,No,Bereaved,2,,,20260909004
200,39,Male,No religion,Married,Yes,Had COVID,3,,,20260909004
201,83,Male,Christian,Married,No,Had COVID,2,1,Scientific Rationalism,20260909004
202,50,Female,No religion,Divorced,No,Had COVID,4,,,20260909004
203,51,Female,Christian,Married,No,Long COVID,2,,,20260909004
204,73,Female,Christian,Married,No,None,1,,,20260909004
205,23,Female,No religion,Single,No,Had COVID,1,,,20260909004
206,33,Male,Christian,Single,Yes,Had COVID,3,,,20260909004
207,82,Male,Christian,Widowed,No,None,2,,,20260909004
208,55,Male,No religion,Married,No,Bereaved,2,5,Institutional Trust and Technocratic Governance,20260909004
209,61,Male,Christian,Single,No,None,2,,,20260909004
210,39,Female,Christian,Single,No,None,1,,,20260909004
211,88,Female,Christian,Married,No,Bereaved,3,,,20260909004
212,61,Female,Christian,Married,No,Long COVID,4,,,20260909004
213,57,Male,No religion,Married,Yes,Had COVID,1,,,20260909004
214,60,Female,Christian,Married,No,Had COVID,3,,,20260909004
215,80,Male,Christian,Married,No,None,2,,,20260909004
216,55,Female,Christian,Married,No,Long COVID,4,1,Scientific Rationalism,20260909004
217,50,Female,No religion,Divorced,No,Had COVID,3,,,20260909004
218,35,Male,Christian,Married,Yes,None,2,,,20260909004
219,56,Female,No religion,Married,No,Had COVID,2,,,20260909004
220,66,Male,Christian,Single,No,Had COVID,3,,,20260909004
221,29,Female,Christian,Widowed,Yes,None,4,,,20260909004
222,19,Male,Christian,Single,No,None,1,,,20260909004
223,49,Male,Muslim,Divorced,No,None,4,,,20260909004
224,73,Female,Christian,Widowed,No,None,2,2,Libertarianism,20260909004
225,48,Male,Christian,Separated,Yes,Had COVID,4,,,20260909004
226,81,Female,Christian,Widowed,No,None,4,1,Scientific Rationalism,20260909004
227,35,Male,Jewish,Married,Yes,Had COVID,4,,,20260909004
228,45,Male,No religion,Divorced,No,None,1,,,20260909004
229,20,Female,Christian,Single,No,Had COVID,1,,,20260909004
230,70,Male,Not answered,Married,No,None,3,,,20260909004
231,30,Male,No religion,Single,No,None,4,,,20260909004
232,33,Male,No religion,Married,No,Had COVID,2,,,20260909004
233,24,Female,No religion,Single,No,Had COVID,3,2,Libertarianism,20260909004
234,58,Male,Christian,Married,No,Had COVID,3,,,20260909004
235,79,Male,Christian,Widowed,Yes,Had COVID,3,,,20260909004
236,31,Female,No religion,Married,No,None,2,,,20260909004
237,76,Male,No religion,Single,No,Had COVID,1,,,20260909004
238,68,Female,Christian,Single,No,None,1,,,20260909004
239,82,Male,Muslim,Married,No,None,4,,,20260909004
240,39,Female,No religion,Married,Yes,Had COVID,4,,,20260909004
241,47,Female,Christian,Married,Yes,None,1,,,20260909004
242,26,Male,No religion,Married,No,Had COVID,1,,,20260909004
243,62,Male,No religion,Married,No,Had COVID,3,,,20260909004
244,30,Female,No religion,Single,No,Bereaved,1,3,Communitarianism,20260909004
245,41,Female,Christian,Married,No,None,1,5,Institutional Trust and Technocratic Governance,20260909004
246,34,Male,No religion,Single,Yes,Had COVID,4,,,20260909004
247,85,Male,No religion,Married,No,None,2,1,Scientific Rationalism,20260909004
248,23,Male,Christian,Single,No,Had COVID,4,,,20260909004
249,30,Female,Christian,Single,Yes,None,1,,,20260909004
250,24,Female,Christian,Single,No,None,3,,,20260909004
251,45,Female,Not answered,Single,No,Had COVID,3,,,20260909004
252,58,Female,No religion,Married,No,None,2,,,20260909004
253,90,Female,No religion,Divorced,No,Had COVID,4,4,Conspiracy Ideation,20260909004
254,52,Male,No religion,Married,Yes,Had COVID,1,,,20260909004
255,42,Female,Christian,Married,Yes,Had COVID,4,,,20260909004
256,22,Male,Christian,Single,No,Had COVID,1,,,20260909004
257,22,Female,No religion,Single,No,None,2,5,Institutional Trust and Technocratic Governance,20260909004
258,51,Female,Christian,Married,No,None,3,3,Communitarianism,20260909004
259,58,Male,No religion,Married,No,Bereaved,3,,,20260909004
260,48,Male,Buddhist,Single,Yes,None,4,,,20260909004
261,64,Male,Christian,Divorced,No,Bereaved,4,,,20260909004
262,54,Male,Christian,Married,Yes,Had COVID,2,,,20260909004
263,37,Female,Christian,Married,No,Long COVID,1,,,20260909004
264,25,Male,Jewish,Single,No,Had COVID,2,,,20260909004
265,87,Female,No religion,Married,No,None,2,,,20260909004
266,78,Female,Christian,Married,No,Had COVID,2,,,20260909004
267,45,Male,Christian,Single,No,Had COVID,2,,,20260909004
268,41,Female,Christian,Married,No,None,3,,,20260909004
269,27,Female,No religion,Married,Yes,None,4,,,20260909004
270,73,Female,Not answered,Married,No,Bereaved,4,,,20260909004
271,45,Male,No religion,Married,No,None,4,,,20260909004
272,70,Male,Christian,Married,No,None,2,,,20260909004
273,70,Female,No religion,Married,No,None,2,,,20260909004
274,77,Male,Christian,Married,No,Had COVID,2,1,Scientific Rationalism,20260909004
275,31,Male,Christian,Married,Yes,None,2,,,20260909004
276,27,Male,Christian,Single,No,None,4,3,Communitarianism,20260909004
277,31,Male,Jewish,Divorced,Yes,Had COVID,1,,,20260909004
278,47,Male,Christian,Married,No,Had COVID,1,,,20260909004
279,60,Female,No religion,Married,No,None,4,2,Libertarianism,20260909004
280,36,Male,Hindu,Single,No,None,2,,,20260909004
281,72,Female,Christian,Married,No,None,2,3,Communitarianism,20260909004
282,21,Male,Christian,Single,No,Had COVID,3,,,20260909004
283,34,Female,Christian,Single,No,None,2,,,20260909004
284,28,Female,Christian,Separated,Yes,None,3,,,20260909004
285,26,Female,No religion,Single,No,Bereaved,4,,,20260909004
286,48,Male,No religion,Married,No,None,2,,,20260909004
287,81,Male,Christian,Married,No,Bereaved,4,,,20260909004
288,40,Male,Muslim,Single,Yes,Had COVID,1,,,20260909004
289,38,Male,No religion,Divorced,Yes,Had COVID,3,,,20260909004
290,32,Male,Christian,Single,No,Had COVID,4,,,20260909004
291,43,Female,Christian,Married,Yes,None,2,,,20260909004
292,75,Male,Christian,Married,No,None,4,,,20260909004
293,54,Female,Christian,Married,No,Had COVID,3,,,20260909004
294,79,Male,Not answered,Married,No,Had COVID,2,,,20260909004
295,46,Male,No religion,Single,No,Had COVID,4,,,20260909004
296,44,Female,Christian,Single,No,Had COVID,4,,,20260909004
297,56,Female,No religion,Married,Yes,Had COVID,4,,,20260909004
298,26,Female,Not answered,Married,No,None,4,,,20260909004
299,44,Male,No religion,Divorced,No,None,2,,,20260909004
300,19,Female,No religion,Single,No,Bereaved,4,,,20260909004
301,68,Female,No religion,Married,No,Bereaved,2,,,20260909004
302,35,Female,Christian,Single,No,Bereaved,1,,,20260909004
303,60,Male,Christian,Married,No,None,2,,,20260909004
304,62,Male,Christian,Married,No,None,1,,,20260909004
305,41,Female,No religion,Married,Yes,Had COVID,2,,,20260909004
306,27,Female,No religion,Married,No,None,2,4,Conspiracy Ideation,20260909004
307,22,Male,No religion,Single,No,None,4,,,20260909004
308,75,Male,Christian,Single,No,Bereaved,2,,,20260909004
309,73,Male,Not answered,Married,No,Had COVID,4,,,20260909004
310,31,Female,No religion,Single,No,Bereaved,4,,,20260909004
311,50,Male,No religion,Married,No,None,3,,,20260909004
312,33,Female,No religion,Married,Yes,Bereaved,1,,,20260909004
313,27,Male,Christian,Single,No,Had COVID,2,,,20260909004
314,68,Male,Christian,Married,No,Had COVID,1,,,20260909004
315,90,Female,No religion,Divorced,No,None,2,,,20260909004
316,67,Female,Christian,Widowed,No,Had COVID,2,,,20260909004
317,77,Female,Muslim,Divorced,No,Bereaved,2,3,Communitarianism,20260909004
318,78,Female,Christian,Married,No,None,4,,,20260909004
319,82,Male,Christian,Single,No,None,4,,,20260909004
320,77,Male,Not answered,Single,No,None,1,,,20260909004
321,25,Male,No religion,Married,No,None,4,,,20260909004
322,51,Male,Christian,Married,No,Had COVID,2,,,20260909004
323,43,Female,Christian,Married,Yes,None,2,,,20260909004
324,75,Male,No religion,Married,No,None,3,,,20260909004
325,19,Female,Christian,Single,No,Had COVID,2,,,20260909004
326,27,Female,No religion,Single,No,Had COVID,3,,,20260909004
327,22,Male,No religion,Single,No,Had COVID,1,,,20260909004
328,65,Male,Christian,Married,No,Bereaved,1,,,20260909004
329,55,Male,Christian,Married,No,None,4,3,Communitarianism,20260909004
330,85,Male,Christian,Widowed,No,None,4,,,20260909004
331,49,Female,No religion,Single,No,None,3,,,20260909004
332,57,Male,Christian,Single,No,None,1,,,20260909004
333,64,Male,Not answered,Married,No,Had COVID,3,,,20260909004
334,87,Female,Christian,Married,No,None,1,,,20260909004
335,26,Male,No religion,Divorced,Yes,Had COVID,1,,,20260909004
336,49,Male,Christian,Married,No,None,1,,,20260909004
337,34,Female,Christian,Single,No,Long COVID,2,1,Scientific Rationalism,20260909004
338,35,Male,Christian,Married,Yes,Had COVID,4,,,20260909004
339,47,Female,No religion,Married,Yes,None,1,,,20260909004
340,53,Female,No religion,Married,No,None,3,,,20260909004
341,77,Female,Christian,Married,No,None,2,,,20260909004
342,75,Male,Christian,Married,No,None,4,,,20260909004
343,21,Male,Hindu,Single,No,None,2,,,20260909004
344,28,Male,No religion,Married,No,Bereaved,2,,,20260909004
345,72,Male,Christian,Married,No,Bereaved,2,,,20260909004
346,67,Female,No religion,Widowed,No,None,3,,,20260909004
347,22,Male,No religion,Single,No,None,4,,,20260909004
348,66,Female,Christian,Married,No,None,1,,,20260909004
349,53,Female,Christian,Divorced,No,Had COVID,1,,,20260909004
350,22,Male,Christian,Single,No,None,1,,,20260909004
351,87,Female,Christian,Married,No,None,1,,,20260909004
352,46,Female,No religion,Single,Yes,Had COVID,3,,,20260909004
353,62,Female,Christian,Married,No,None,4,,,20260909004
354,51,Female,No religion,Widowed,Yes,Had COVID,3,,,20260909004
355,48,Female,No religion,Married,No,None,1,,,20260909004
356,21,Female,Christian,Single,No,None,2,,,20260909004
357,21,Male,Christian,Single,No,None,1,,,20260909004
358,53,Male,Muslim,Widowed,No,Had COVID,3,2,Libertarianism,20260909004
359,57,Female,No religion,Single,No,Had COVID,1,,,20260909004
360,37,Male,Not answered,Married,No,Had COVID,1,,,20260909004
361,74,Male,No religion,Widowed,No,None,4,,,20260909004
362,85,Female,Hindu,Single,No,None,2,,,20260909004
363,41,Female,Christian,Separated,No,Had COVID,1,,,20260909004
364,59,Female,Christian,Divorced,No,Had COVID,4,,,20260909004
365,42,Male,Christian,Single,Yes,Had COVID,1,,,20260909004
366,76,Female,Christian,Divorced,No,None,3,,,20260909004
367,76,Female,No religion,Widowed,No,None,1,,,20260909004
368,52,Female,Hindu,Married,No,Had COVID,2,3,Communitarianism,20260909004
369,25,Female,Hindu,Married,Yes,Had COVID,2,,,20260909004
370,68,Male,No religion,Married,No,None,2,4,Conspiracy Ideation,20260909004
371,54,Female,Christian,Married,No,Bereaved,4,,,20260909004
372,54,Female,No religion,Married,No,Bereaved,4,,,20260909004
373,52,Female,No religion,Married,No,None,2,4,Conspiracy Ideation,20260909004
374,42,Female,No religion,Divorced,Yes,Had COVID,1,,,20260909004
375,18,Male,Christian,Single,No,None,4,,,20260909004
376,66,Female,No religion,Married,No,Had COVID,2,,,20260909004
377,34,Female,Christian,Married,No,None,3,,,20260909004
378,82,Male,No religion,Single,No,Bereaved,1,,,20260909004
379,53,Male,No religion,Divorced,No,Had COVID,4,,,20260909004
380,47,Female,Christian,Separated,Yes,Long COVID,4,,,20260909004
381,90,Male,Christian,Married,No,None,4,,,20260909004
382,40,Male,Christian,Divorced,No,None,2,,,20260909004
383,43,Male,Christian,Married,Yes,None,3,,,20260909004
384,47,Female,No religion,Married,Yes,Long COVID,4,3,Communitarianism,20260909004
385,58,Male,No religion,Married,No,None,4,,,20260909004
386,70,Female,No religion,Married,No,Had COVID,1,,,20260909004
387,43,Female,No religion,Single,No,None,2,,,20260909004
388,53,Male,Christian,Married,No,None,1,,,20260909004
389,45,Male,No religion,Married,Yes,Had COVID,2,,,20260909004
390,62,Male,Christian,Divorced,No,Had COVID,2,,,20260909004
391,63,Female,Buddhist,Single,No,Had COVID,4,,,20260909004
392,72,Female,No religion,Widowed,No,None,1,,,20260909004
393,68,Female,Christian,Divorced,No,None,1,,,20260909004
394,72,Female,Christian,Widowed,No,None,4,,,20260909004
395,34,Male,Christian,Divorced,Yes,None,1,,,20260909004
396,63,Male,No religion,Married,No,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909004
397,29,Female,Christian,Married,No,None,4,,,20260909004
398,58,Male,No religion,Married,No,Had COVID,2,,,20260909004
399,26,Female,Christian,Married,No,None,4,,,20260909004
400,75,Male,No religion,Divorced,No,None,1,,,20260909004
401,34,Female,No religion,Single,Yes,Had COVID,4,,,20260909004
402,66,Female,Muslim,Single,No,None,3,,,20260909004
403,38,Female,Christian,Single,No,None,3,,,20260909004
404,32,Female,Christian,Single,No,None,3,,,20260909004
405,58,Female,No religion,Married,No,Had COVID,2,,,20260909004
406,80,Male,Not answered,Married,No,Had COVID,1,,,20260909004
407,44,Male,Christian,Divorced,No,Long COVID,2,,,20260909004
408,19,Male,No religion,Married,No,None,3,,,20260909004
409,61,Female,No religion,Widowed,No,Had COVID,3,,,20260909004
410,41,Female,Christian,Married,No,None,4,,,20260909004
411,48,Female,Christian,Divorced,Yes,Had COVID,1,,,20260909004
412,83,Male,No religion,Divorced,No,None,1,3,Communitarianism,20260909004
413,56,Female,Christian,Married,No,Had COVID,1,,,20260909004
414,67,Female,No religion,Widowed,No,None,1,1,Scientific Rationalism,20260909004
415,26,Female,Christian,Single,No,Bereaved,4,,,20260909004
416,65,Female,Christian,Married,No,None,1,,,20260909004
417,22,Female,No religion,Single,No,Bereaved,2,,,20260909004
418,58,Male,No religion,Widowed,No,None,1,,,20260909004
419,37,Male,Christian,Widowed,Yes,Had COVID,2,,,20260909004
420,75,Female,Christian,Widowed,No,Bereaved,2,,,20260909004
421,73,Male,Christian,Widowed,No,Bereaved,1,,,20260909004
422,56,Female,Christian,Married,No,Had COVID,3,1,Scientific Rationalism,20260909004
423,23,Male,Sikh,Single,No,Had COVID,1,,,20260909004
424,28,Female,No religion,Single,No,None,4,,,20260909004
425,26,Male,Christian,Single,No,Bereaved,4,1,Scientific Rationalism,20260909004
426,63,Male,Christian,Married,No,Had COVID,2,,,20260909004
427,75,Male,No religion,Married,No,Bereaved,3,,,20260909004
428,55,Male,No religion,Divorced,No,Had COVID,1,,,20260909004
429,31,Female,Christian,Single,Yes,None,1,,,20260909004
430,65,Male,Christian,Married,No,None,2,,,20260909004
431,50,Female,Christian,Single,No,Had COVID,2,,,20260909004
432,60,Male,No religion,Single,No,Had COVID,3,,,20260909004
433,80,Female,Christian,Widowed,No,None,2,,,20260909004
434,56,Male,No religion,Married,No,Had COVID,1,,,20260909004
435,58,Female,Christian,Widowed,No,None,1,,,20260909004
436,18,Male,Christian,Single,No,None,1,,,20260909004
437,61,Male,Christian,Married,No,Had COVID,4,,,20260909004
438,57,Female,Christian,Married,No,Bereaved,2,,,20260909004
439,74,Male,No religion,Divorced,No,None,1,,,20260909004
440,29,Male,Christian,Single,Yes,Had COVID,3,,,20260909004
441,25,Female,Christian,Single,No,None,4,,,20260909004
