respondent_id,block,set,choice,seed
18,3,set30,alt2,20260909023
18,3,set31,alt2,20260909023
18,3,set39,alt2,20260909023
18,3,set47,alt2,20260909023
19,2,set1,alt2,20260909024
19,2,set2,alt1,20260909024
19,2,set7,alt2,20260909024
19,2,set8,alt1,20260909024
19,2,set10,alt2,20260909024
19,2,set13,alt1,20260909024
19,2,set36,alt2,20260909024
19,2,set38,alt1,20260909024
19,2,set40,alt2,20260909024
19,2,set44,alt2,20260909024
19,2,set45,alt2,20260909024
19,2,set46,alt2,20260909024
20,4,set14,alt1,20260909025
20,4,set15,alt2,20260909025
20,4,set16,alt2,20260909025
20,4,set17,alt2,20260909025
20,4,set20,alt1,20260909025
20,4,set21,alt1,20260909025
20,4,set23,alt1,20260909025
20,4,set26,alt1,20260909025
20,4,set27,alt1,20260909025
20,4,set32,alt1,20260909025
20,4,set34,alt2,20260909025
20,4,set43,alt2,20260909025
21,3,set3,alt1,20260909026
21,3,set4,alt2,20260909026
21,3,set12,alt1,20260909026
21,3,set22,alt1,20260909026
21,3,set24,alt1,20260909026
21,3,set25,alt1,20260909026
21,3,set28,alt1,20260909026
21,3,set29,alt1,20260909026
21,3,set30,alt2,20260909026
21,3,set31,alt2,20260909026
21,3,set39,alt2,20260909026
21,3,set47,alt2,20260909026
22,1,set5,alt2,20260909027
22,1,set6,alt2,20260909027
22,1,set9,alt2,20260909027
22,1,set11,alt2,20260909027
22,1,set18,alt1,20260909027
22,1,set19,alt2,20260909027
22,1,set33,alt1,20260909027
22,1,set35,alt2,20260909027
22,1,set37,alt1,20260909027
22,1,set41,alt1,20260909027
22,1,set42,alt2,20260909027
22,1,set48,alt2,20260909027
23,1,set5,alt2,20260909028
23,1,set6,alt1,20260909028
23,1,set9,alt2,20260909028
23,1,set11,alt2,20260909028
23,1,set18,alt2,20260909028
23,1,set19,alt2,20260909028
23,1,set33,alt1,20260909028
23,1,set35,alt2,20260909028
23,1,set37,alt1,20260909028
23,1,set41,alt1,20260909028
23,1,set42,alt2,20260909028
23,1,set48,alt2,20260909028
24,3,set3,alt2,20260909029
24,3,set4,alt2,20260909029
24,3,set12,alt1,20260909029
24,3,set22,alt2,20260909029
24,3,set24,alt1,20260909029
24,3,set25,alt1,20260909029
24,3,set28,alt1,20260909029
24,3,set29,alt1,20260909029
24,3,set30,alt2,20260909029
24,3,set31,alt2,20260909029
24,3,set39,alt2,20260909029
24,3,set47,alt2,20260909029
25,3,set3,alt1,20260909030
25,3,set4,alt2,20260909030
25,3,set12,alt1,20260909030
25,3,set22,alt1,20260909030
25,3,set24,alt1,20260909030
25,3,set25,alt1,20260909030
25,3,set28,alt1,20260909030
25,3,set29,alt1,20260909030
25,3,set30,alt2,20260909030
25,3,set31,alt2,20260909030
25,3,set39,alt2,20260909030
25,3,set47,alt2,20260909030
26,1,set5,alt2,20260909031
26,1,set6,alt2,20260909031
26,1,set9,alt2,20260909031
26,1,set11,alt2,20260909031
26,1,set18,alt1,20260909031
26,1,set19,alt2,20260909031
26,1,set33,alt1,20260909031
26,1,set35,alt2,20260909031
26,1,set37,alt1,20260909031
26,1,set41,alt1,20260909031
26,1,set42,alt2,20260909031
26,1,set48,alt2,20260909031
27,4,set14,alt1,20260909032
27,4,set15,alt2,20260909032
27,4,set16,alt1,20260909032
27,4,set17,alt2,20260909032
27,4,set20,alt1,20260909032
27,4,set21,alt1,20260909032
27,4,set23,alt1,20260909032
27,4,set26,alt1,20260909032
27,4,set27,alt1,20260909032
27,4,set32,alt1,20260909032
27,4,set34,alt1,20260909032
27,4,set43,alt1,20260909032
28,2,set1,alt2,20260909033
28,2,set2,alt1,20260909033
28,2,set7,alt1,20260909033
28,2,set8,alt1,20260909033
28,2,set10,alt2,20260909033
28,2,set13,alt1,20260909033
28,2,set36,alt2,20260909033
28,2,set38,alt2,20260909033
28,2,set40,alt2,20260909033
28,2,set44,alt1,20260909033
28,2,set45,alt2,20260909033
28,2,set46,alt1,20260909033
29,2,set1,alt2,20260909034
29,2,set2,alt1,20260909034
29,2,set7,alt1,20260909034
29,2,set8,alt1,20260909034
29,2,set10,alt1,20260909034
29,2,set13,alt1,20260909034
29,2,set36,alt2,20260909034
29,2,set38,alt2,20260909034
29,2,set40,alt2,20260909034
29,2,set44,alt1,20260909034
29,2,set45,alt2,20260909034
29,2,set46,alt1,20260909034
30,1,set5,alt2,20260909035
30,1,set6,alt1,20260909035
30,1,set9,alt2,20260909035
30,1,set11,alt2,20260909035
30,1,set18,alt2,20260909035
30,1,set19,alt2,20260909035
30,1,set33,alt1,20260909035
30,1,set35,alt2,20260909035
30,1,set37,alt1,20260909035
30,1,set41,alt1,20260909035
30,1,set42,alt2,20260909035
30,1,set48,alt2,20260909035
31,4,set14,alt1,20260909036
31,4,set15,alt2,20260909036
31,4,set16,alt2,20260909036
31,4,set17,alt2,20260909036
31,4,set20,alt1,20260909036
31,4,set21,alt1,20260909036
31,4,set23,alt1,20260909036
31,4,set26,alt1,20260909036
31,4,set27,alt1,20260909036
31,4,set32,alt1,20260909036
31,4,set34,alt2,20260909036
31,4,set43,alt2,20260909036
32,4,set14,alt2,20260909037
32,4,set15,alt2,20260909037
32,4,set16,alt1,20260909037
32,4,set17,alt1,20260909037
32,4,set20,alt1,20260909037
32,4,set21,alt1,20260909037
32,4,set23,alt1,20260909037
32,4,set26,alt1,20260909037
32,4,set27,alt2,20260909037
32,4,set32,alt1,20260909037
32,4,set34,alt2,20260909037
32,4,set43,alt1,20260909037
33,4,set14,alt1,20260909038
33,4,set15,alt1,20260909038
33,4,set16,alt1,20260909038
33,4,set17,alt1,20260909038
33,4,set20,alt1,20260909038
33,4,set21,alt1,20260909038
33,4,set23,alt1,20260909038
33,4,set26,alt1,20260909038
33,4,set27,alt1,20260909038
33,4,set32,alt1,20260909038
33,4,set34,alt2,20260909038
33,4,set43,alt1,20260909038
34,2,set1,alt2,20260909039
34,2,set2,alt1,20260909039
34,2,set7,alt1,20260909039
34,2,set8,alt1,20260909039
34,2,set10,alt1,20260909039
34,2,set13,alt1,20260909039
34,2,set36,alt2,20260909039
34,2,set38,alt2,20260909039
34,2,set40,alt2,20260909039
34,2,set44,alt1,20260909039
34,2,set45,alt2,20260909039
34,2,set46,alt1,20260909039
35,4,set14,alt1,20260909040
35,4,set15,alt2,20260909040
35,4,set16,alt1,20260909040
35,4,set17,alt2,20260909040
35,4,set20,alt1,20260909040
35,4,set21,alt1,20260909040
35,4,set23,alt1,20260909040
35,4,set26,alt1,20260909040
35,4,set27,alt1,20260909040
35,4,set32,alt1,20260909040
35,4,set34,alt1,20260909040
35,4,set43,alt1,20260909040
36,4,set14,alt1,20260909041
36,4,set15,alt1,20260909041
36,4,set16,alt1,20260909041
36,4,set17,alt1,20260909041
36,4,set20,alt1,20260909041
36,4,set21,alt1,20260909041
36,4,set23,alt1,20260909041
36,4,set26,alt1,20260909041
36,4,set27,alt1,20260909041
36,4,set32,alt1,20260909041
36,4,set34,alt2,20260909041
36,4,set43,alt1,20260909041
37,3,set3,alt2,20260909042
37,3,set4,alt2,20260909042
37,3,set12,alt1,20260909042
37,3,set22,alt2,20260909042
37,3,set24,alt1,20260909042
37,3,set25,alt1,20260909042
37,3,set28,alt1,20260909042
37,3,set29,alt1,20260909042
37,3,set30,alt2,20260909042
37,3,set31,alt2,20260909042
37,3,set39,alt2,20260909042
37,3,set47,alt2,20260909042
38,2,set1,alt2,20260909043
38,2,set2,alt1,20260909043
38,2,set7,alt1,20260909043
38,2,set8,alt1,20260909043
38,2,set10,alt1,20260909043
38,2,set13,alt1,20260909043
38,2,set36,alt2,20260909043
38,2,set38,alt2,20260909043
38,2,set40,alt2,20260909043
38,2,set44,alt1,20260909043
38,2,set45,alt2,20260909043
38,2,set46,alt1,20260909043
39,1,set5,alt2,20260909044
39,1,set6,alt1,20260909044
39,1,set9,alt2,20260909044
39,1,set11,alt2,20260909044
39,1,set18,alt2,20260909044
39,1,set19,alt2,20260909044
39,1,set33,alt1,20260909044
39,1,set35,alt2,20260909044
39,1,set37,alt1,20260909044
39,1,set41,alt1,20260909044
39,1,set42,alt2,20260909044
39,1,set48,alt2,20260909044
40,2,set1,alt2,20260909045
40,2,set2,alt1,20260909045
40,2,set7,alt1,20260909045
40,2,set8,alt1,20260909045
40,2,set10,alt1,20260909045
40,2,set13,alt1,20260909045
40,2,set36,alt2,20260909045
40,2,set38,alt2,20260909045
40,2,set40,alt2,20260909045
40,2,set44,alt1,20260909045
40,2,set45,alt2,20260909045
40,2,set46,alt1,20260909045
41,3,set3,alt1,20260909046
41,3,set4,alt2,20260909046
41,3,set12,alt1,20260909046
41,3,set22,alt1,20260909046
41,3,set24,alt1,20260909046
41,3,set25,alt1,20260909046
41,3,set28,alt1,20260909046
41,3,set29,alt1,20260909046
41,3,set30,alt2,20260909046
41,3,set31,alt2,20260909046
41,3,set39,alt2,20260909046
41,3,set47,alt2,20260909046
42,3,set3,alt1,20260909047
42,3,set4,alt2,20260909047
42,3,set12,alt1,20260909047
42,3,set22,alt1,20260909047
42,3,set24,alt1,20260909047
42,3,set25,alt1,20260909047
42,3,set28,alt1,20260909047
42,3,set29,alt1,20260909047
42,3,set30,alt2,20260909047
42,3,set31,alt2,20260909047
42,3,set39,alt2,20260909047
42,3,set47,alt2,20260909047
43,4,set14,alt2,20260909048
43,4,set15,alt2,20260909048
43,4,set16,alt1,20260909048
43,4,set17,alt1,20260909048
43,4,set20,alt1,20260909048
43,4,set21,alt1,20260909048
43,4,set23,alt1,20260909048
43,4,set26,alt1,20260909048
43,4,set27,alt2,20260909048
43,4,set32,alt1,20260909048
43,4,set34,alt2,20260909048
43,4,set43,alt1,20260909048
44,3,set3,alt2,20260909049
44,3,set4,alt1,20260909049
44,3,set12,alt1,20260909049
44,3,set22,alt2,20260909049
44,3,set24,alt1,20260909049
44,3,set25,alt2,20260909049
44,3,set28,alt2,20260909049
44,3,set29,alt1,20260909049
44,3,set30,alt1,20260909049
44,3,set31,alt2,20260909049
44,3,set39,alt1,20260909049
44,3,set47,alt1,20260909049
45,2,set1,alt2,20260909050
45,2,set2,alt1,20260909050
45,2,set7,alt2,20260909050
45,2,set8,alt1,20260909050
45,2,set10,alt2,20260909050
45,2,set13,alt1,20260909050
45,2,set36,alt2,20260909050
45,2,set38,alt1,20260909050
45,2,set40,alt2,20260909050
45,2,set44,alt2,20260909050
45,2,set45,alt2,20260909050
45,2,set46,alt2,20260909050
46,1,set5,alt1,20260909051
46,1,set6,alt1,20260909051
46,1,set9,alt1,20260909051
46,1,set11,alt2,20260909051
46,1,set18,alt1,20260909051
46,1,set19,alt1,20260909051
46,1,set33,alt2,20260909051
46,1,set35,alt2,20260909051
46,1,set37,alt1,20260909051
46,1,set41,alt1,20260909051
46,1,set42,alt2,20260909051
46,1,set48,alt2,20260909051
47,2,set1,alt2,20260909052
47,2,set2,alt1,20260909052
47,2,set7,alt1,20260909052
47,2,set8,alt1,20260909052
47,2,set10,alt1,20260909052
47,2,set13,alt1,20260909052
47,2,set36,alt2,20260909052
47,2,set38,alt2,20260909052
47,2,set40,alt2,20260909052
47,2,set44,alt1,20260909052
47,2,set45,alt2,20260909052
47,2,set46,alt1,20260909052
48,2,set1,alt2,20260909053
48,2,set2,alt1,20260909053
48,2,set7,alt1,20260909053
48,2,set8,alt1,20260909053
48,2,set10,alt2,20260909053
48,2,set13,alt1,20260909053
48,2,set36,alt2,20260909053
48,2,set38,alt2,20260909053
48,2,set40,alt2,20260909053
48,2,set44,alt1,20260909053
48,2,set45,alt2,20260909053
48,2,set46,alt1,20260909053
49,1,set5,alt2,20260909054
49,1,set6,alt2,20260909054
49,1,set9,alt2,20260909054
49,1,set11,alt2,20260909054
49,1,set18,alt1,20260909054
49,1,set19,alt2,20260909054
49,1,set33,alt1,20260909054
49,1,set35,alt2,20260909054
49,1,set37,alt1,20260909054
49,1,set41,alt1,20260909054
49,1,set42,alt2,20260909054
49,1,set48,alt2,20260909054
50,4,set14,alt1,20260909055
50,4,set15,alt2,20260909055
50,4,set16,alt2,20260909055
50,4,set17,alt2,20260909055
50,4,set20,alt1,20260909055
50,4,set21,alt1,20260909055
50,4,set23,alt1,20260909055
50,4,set26,alt1,20260909055
50,4,set27,alt1,20260909055
50,4,set32,alt1,20260909055
50,4,set34,alt2,20260909055
50,4,set43,alt2,20260909055
51,1,set5,alt2,20260909056
51,1,set6,alt2,20260909056
51,1,set9,alt2,20260909056
51,1,set11,alt2,20260909056
51,1,set18,alt1,20260909056
51,1,set19,alt2,20260909056
51,1,set33,alt1,20260909056
51,1,set35,alt2,20260909056
51,1,set37,alt1,20260909056
51,1,set41,alt1,20260909056
51,1,set42,alt2,20260909056
51,1,set48,alt2,20260909056
52,2,set1,alt2,20260909057
52,2,set2,alt1,20260909057
52,2,set7,alt1,20260909057
52,2,set8,alt1,20260909057
52,2,set10,alt1,20260909057
52,2,set13,alt1,20260909057
52,2,set36,alt2,20260909057
52,2,set38,alt2,20260909057
52,2,set40,alt2,20260909057
52,2,set44,alt1,20260909057
52,2,set45,alt2,20260909057
52,2,set46,alt1,20260909057
53,3,set3,alt1,20260909058
53,3,set4,alt2,20260909058
53,3,set12,alt1,20260909058
53,3,set22,alt1,20260909058
53,3,set24,alt1,20260909058
53,3,set25,alt1,20260909058
53,3,set28,alt1,20260909058
53,3,set29,alt1,20260909058
53,3,set30,alt2,20260909058
53,3,set31,alt2,20260909058
53,3,set39,alt2,20260909058
53,3,set47,alt2,20260909058
54,2,set1,alt2,20260909059
54,2,set2,alt1,20260909059
54,2,set7,alt1,20260909059
54,2,set8,alt1,20260909059
54,2,set10,alt2,20260909059
54,2,set13,alt1,20260909059
54,2,set36,alt2,20260909059
54,2,set38,alt2,20260909059
54,2,set40,alt2,20260909059
54,2,set44,alt1,20260909059
54,2,set45,alt2,20260909059
54,2,set46,alt1,20260909059
55,2,set1,alt2,20260909060
55,2,set2,alt1,20260909060
55,2,set7,alt1,20260909060
55,2,set8,alt1,20260909060
55,2,set10,alt1,20260909060
55,2,set13,alt1,20260909060
55,2,set36,alt2,20260909060
55,2,set38,alt2,20260909060
55,2,set40,alt2,20260909060
55,2,set44,alt1,20260909060
55,2,set45,alt2,20260909060
55,2,set46,alt1,20260909060
56,2,set1,alt2,20260909061
56,2,set2,alt1,20260909061
56,2,set7,alt1,20260909061
56,2,set8,alt1,20260909061
56,2,set10,alt1,20260909061
56,2,set13,alt1,20260909061
56,2,set36,alt2,20260909061
56,2,set38,alt2,20260909061
56,2,set40,alt2,20260909061
56,2,set44,alt1,20260909061
56,2,set45,alt2,20260909061
56,2,set46,alt1,20260909061
57,2,set1,alt2,20260909062
57,2,set2,alt1,20260909062
57,2,set7,alt1,20260909062
57,2,set8,alt1,20260909062
57,2,set10,alt1,20260909062
57,2,set13,alt1,20260909062
57,2,set36,alt2,20260909062
57,2,set38,alt2,20260909062
57,2,set40,alt2,20260909062
57,2,set44,alt1,20260909062
57,2,set45,alt2,20260909062
57,2,set46,alt1,20260909062
58,1,set5,alt1,20260909063
58,1,set6,alt1,20260909063
58,1,set9,alt1,20260909063
58,1,set11,alt2,20260909063
58,1,set18,alt1,20260909063
58,1,set19,alt1,20260909063
58,1,set33,alt2,20260909063
58,1,set35,alt2,20260909063
58,1,set37,alt1,20260909063
58,1,set41,alt1,20260909063
58,1,set42,alt2,20260909063
58,1,set48,alt2,20260909063
59,4,set14,alt1,20260909064
59,4,set15,alt1,20260909064
59,4,set16,alt1,20260909064
59,4,set17,alt1,20260909064
59,4,set20,alt1,20260909064
59,4,set21,alt1,20260909064
59,4,set23,alt1,20260909064
59,4,set26,alt1,20260909064
59,4,set27,alt1,20260909064
59,4,set32,alt1,20260909064
59,4,set34,alt2,20260909064
59,4,set43,alt1,20260909064
60,3,set3,alt2,20260909065
60,3,set4,alt1,20260909065
60,3,set12,alt1,20260909065
60,3,set22,alt1,20260909065
60,3,set24,alt1,20260909065
60,3,set25,alt2,20260909065
60,3,set28,alt2,20260909065
60,3,set29,alt1,20260909065
60,3,set30,alt1,20260909065
60,3,set31,alt2,20260909065
60,3,set39,alt1,20260909065
60,3,set47,alt1,20260909065
61,4,set14,alt1,20260909066
61,4,set15,alt2,20260909066
61,4,set16,alt2,20260909066
61,4,set17,alt2,20260909066
61,4,set20,alt1,20260909066
61,4,set21,alt1,20260909066
61,4,set23,alt1,20260909066
61,4,set26,alt1,20260909066
61,4,set27,alt1,20260909066
61,4,set32,alt1,20260909066
61,4,set34,alt2,20260909066
61,4,set43,alt2,20260909066
62,2,set1,alt2,20260909067
62,2,set2,alt1,20260909067
62,2,set7,alt1,20260909067
62,2,set8,alt1,20260909067
62,2,set10,alt1,20260909067
62,2,set13,alt1,20260909067
62,2,set36,alt2,20260909067
62,2,set38,alt2,20260909067
62,2,set40,alt2,20260909067
62,2,set44,alt1,20260909067
62,2,set45,alt2,20260909067
62,2,set46,alt1,20260909067
63,2,set1,alt2,20260909068
63,2,set2,alt1,20260909068
63,2,set7,alt1,20260909068
63,2,set8,alt1,20260909068
63,2,set10,alt1,20260909068
63,2,set13,alt1,20260909068
63,2,set36,alt1,20260909068
63,2,set38,alt2,20260909068
63,2,set40,alt1,20260909068
63,2,set44,alt2,20260909068
63,2,set45,alt2,20260909068
63,2,set46,alt2,20260909068
64,2,set1,alt2,20260909069
64,2,set2,alt1,20260909069
64,2,set7,alt1,20260909069
64,2,set8,alt1,20260909069
64,2,set10,alt1,20260909069
64,2,set13,alt1,20260909069
64,2,set36,alt2,20260909069
64,2,set38,alt2,20260909069
64,2,set40,alt2,20260909069
64,2,set44,alt1,20260909069
64,2,set45,alt2,20260909069
64,2,set46,alt1,20260909069
65,3,set3,alt1,20260909070
65,3,set4,alt2,20260909070
65,3,set12,alt1,20260909070
65,3,set22,alt1,20260909070
65,3,set24,alt1,20260909070
65,3,set25,alt1,20260909070
65,3,set28,alt1,20260909070
65,3,set29,alt1,20260909070
65,3,set30,alt2,20260909070
65,3,set31,alt2,20260909070
65,3,set39,alt2,20260909070
65,3,set47,alt2,20260909070
66,3,set3,alt2,20260909071
66,3,set4,alt2,20260909071
66,3,set12,alt1,20260909071
66,3,set22,alt2,20260909071
66,3,set24,alt1,20260909071
66,3,set25,alt1,20260909071
66,3,set28,alt1,20260909071
66,3,set29,alt1,20260909071
66,3,set30,alt2,20260909071
66,3,set31,alt2,20260909071
66,3,set39,alt2,20260909071
66,3,set47,alt2,20260909071
67,2,set1,alt2,20260909072
67,2,set2,alt1,20260909072
67,2,set7,alt1,20260909072
67,2,set8,alt1,20260909072
67,2,set10,alt1,20260909072
67,2,set13,alt1,20260909072
67,2,set36,alt2,20260909072
67,2,set38,alt2,20260909072
67,2,set40,alt2,20260909072
67,2,set44,alt1,20260909072
67,2,set45,alt2,20260909072
67,2,set46,alt1,20260909072
68,1,set5,alt2,20260909073
68,1,set6,alt1,20260909073
68,1,set9,alt2,20260909073
68,1,set11,alt2,20260909073
68,1,set18,alt2,20260909073
68,1,set19,alt2,20260909073
68,1,set33,alt1,20260909073
68,1,set35,alt2,20260909073
68,1,set37,alt1,20260909073
68,1,set41,alt1,20260909073
68,1,set42,alt2,20260909073
68,1,set48,alt2,20260909073
69,2,set1,alt2,20260909074
69,2,set2,alt1,20260909074
69,2,set7,alt1,20260909074
69,2,set8,alt1,20260909074
69,2,set10,alt1,20260909074
69,2,set13,alt1,20260909074
69,2,set36,alt2,20260909074
69,2,set38,alt2,20260909074
69,2,set40,alt2,20260909074
69,2,set44,alt1,20260909074
69,2,set45,alt2,20260909074
69,2,set46,alt1,20260909074
70,3,set3,alt2,20260909075
70,3,set4,alt1,20260909075
70,3,set12,alt1,20260909075
70,3,set22,alt2,20260909075
70,3,set24,alt1,20260909075
70,3,set25,alt2,20260909075
70,3,set28,alt2,20260909075
70,3,set29,alt1,20260909075
70,3,set30,alt2,20260909075
70,3,set31,alt1,20260909075
70,3,set39,alt1,20260909075
70,3,set47,alt2,20260909075
71,3,set3,alt2,20260909076
71,3,set4,alt1,20260909076
71,3,set12,alt1,20260909076
71,3,set22,alt2,20260909076
71,3,set24,alt1,20260909076
71,3,set25,alt2,20260909076
71,3,set28,alt2,20260909076
71,3,set29,alt1,20260909076
71,3,set30,alt2,20260909076
71,3,set31,alt1,20260909076
71,3,set39,alt1,20260909076
71,3,set47,alt2,20260909076
72,2,set1,alt2,20260909077
72,2,set2,alt1,20260909077
72,2,set7,alt1,20260909077
72,2,set8,alt1,20260909077
72,2,set10,alt1,20260909077
72,2,set13,alt1,20260909077
72,2,set36,alt2,20260909077
72,2,set38,alt2,20260909077
72,2,set40,alt2,20260909077
72,2,set44,alt1,20260909077
72,2,set45,alt2,20260909077
72,2,set46,alt1,20260909077
73,1,set5,alt2,20260909078
73,1,set6,alt2,20260909078
73,1,set9,alt2,20260909078
73,1,set11,alt2,20260909078
73,1,set18,alt1,20260909078
73,1,set19,alt2,20260909078
73,1,set33,alt1,20260909078
73,1,set35,alt2,20260909078
73,1,set37,alt1,20260909078
