respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed
190,30,Female,Christian,Single,No,Bereaved,4,,,20260909006
191,90,Male,Christian,Widowed,No,None,2,1,Scientific Rationalism,20260909006
192,79,Male,Christian,Widowed,No,Had COVID,4,,,20260909006
193,54,Male,No religion,Married,No,Had COVID,1,,,20260909006
194,54,Female,Sikh,Married,No,Bereaved,2,3,Communitarianism,20260909006
195,75,Female,No religion,Widowed,No,Had COVID,3,3,Communitarianism,20260909006
196,66,Female,Christian,Married,No,None,3,,,20260909006
197,23,Female,Christian,Single,No,Had COVID,3,,,20260909006
198,40,Female,Christian,Single,Yes,None,4,,,20260909006
199,49,Male,Christian,Married,No,Bereaved,4,,,20260909006
200,39,Male,No religion,Married,Yes,Had COVID,1,3,Communitarianism,20260909006
201,83,Male,Christian,Married,No,Had COVID,4,,,20260909006
202,50,Female,No religion,Divorced,No,Had COVID,2,,,20260909006
203,51,Female,Christian,Married,No,Long COVID,1,,,20260909006
204,73,Female,Christian,Married,No,None,4,,,20260909006
205,23,Female,No religion,Single,No,Had COVID,2,,,20260909006
206,33,Male,Christian,Single,Yes,Had COVID,1,,,20260909006
207,82,Male,Christian,Widowed,No,None,4,,,20260909006
208,55,Male,No religion,Married,No,Bereaved,4,,,20260909006
209,61,Male,Christian,Single,No,None,1,,,20260909006
210,39,Female,Christian,Single,No,None,4,,,20260909006
211,88,Female,Christian,Married,No,Bereaved,4,,,20260909006
212,61,Female,Christian,Married,No,Long COVID,3,1,Scientific Rationalism,20260909006
213,57,Male,No religion,Married,Yes,Had COVID,3,,,20260909006
214,60,Female,Christian,Married,No,Had COVID,2,,,20260909006
215,80,Male,Christian,Married,No,None,1,,,20260909006
216,55,Female,Christian,Married,No,Long COVID,1,,,20260909006
217,50,Female,No religion,Divorced,No,Had COVID,2,,,20260909006
218,35,Male,Christian,Married,Yes,None,3,,,20260909006
219,56,Female,No religion,Married,No,Had COVID,3,,,20260909006
220,66,Male,Christian,Single,No,Had COVID,2,,,20260909006
221,29,Female,Christian,Widowed,Yes,None,3,,,20260909006
222,19,Male,Christian,Single,No,None,1,,,20260909006
223,49,Male,Muslim,Divorced,No,None,1,,,20260909006
224,73,Female,Christian,Widowed,No,None,4,,,20260909006
225,48,Male,Christian,Separated,Yes,Had COVID,3,,,20260909006
226,81,Female,Christian,Widowed,No,None,3,4,Conspiracy Ideation,20260909006
227,35,Male,Jewish,Married,Yes,Had COVID,2,,,20260909006
228,45,Male,No religion,Divorced,No,None,2,,,20260909006
229,20,Female,Christian,Single,No,Had COVID,1,,,20260909006
230,70,Male,Not answered,Married,No,None,3,,,20260909006
231,30,Male,No religion,Single,No,None,4,,,20260909006
232,33,Male,No religion,Married,No,Had COVID,1,,,20260909006
233,24,Female,No religion,Single,No,Had COVID,3,,,20260909006
234,58,Male,Christian,Married,No,Had COVID,4,,,20260909006
235,79,Male,Christian,Widowed,Yes,Had COVID,1,,,20260909006
236,31,Female,No religion,Married,No,None,1,,,20260909006
237,76,Male,No religion,Single,No,Had COVID,3,,,20260909006
238,68,Female,Christian,Single,No,None,2,,,20260909006
239,82,Male,Muslim,Married,No,None,3,,,20260909006
240,39,Female,No religion,Married,Yes,Had COVID,1,,,20260909006
241,47,Female,Christian,Married,Yes,None,4,,,20260909006
242,26,Male,No religion,Married,No,Had COVID,1,,,20260909006
243,62,Male,No religion,Married,No,Had COVID,2,,,20260909006
244,30,Female,No religion,Single,No,Bereaved,3,,,20260909006
245,41,Female,Christian,Married,No,None,2,1,Scientific Rationalism,20260909006
246,34,Male,No religion,Single,Yes,Had COVID,1,,,20260909006
247,85,Male,No religion,Married,No,None,4,1,Scientific Rationalism,20260909006
248,23,Male,Christian,Single,No,Had COVID,1,3,Communitarianism,20260909006
249,30,Female,Christian,Single,Yes,None,4,,,20260909006
250,24,Female,Christian,Single,No,None,1,,,20260909006
251,45,Female,Not answered,Single,No,Had COVID,3,,,20260909006
252,58,Female,No religion,Married,No,None,2,,,20260909006
253,90,Female,No religion,Divorced,No,Had COVID,1,4,Conspiracy Ideation,20260909006
254,52,Male,No religion,Married,Yes,Had COVID,4,,,20260909006
255,42,Female,Christian,Married,Yes,Had COVID,2,,,20260909006
256,22,Male,Christian,Single,No,Had COVID,4,,,20260909006
257,22,Female,No religion,Single,No,None,2,,,20260909006
258,51,Female,Christian,Married,No,None,2,,,20260909006
259,58,Male,No religion,Married,No,Bereaved,3,,,20260909006
260,48,Male,Buddhist,Single,Yes,None,1,4,Conspiracy Ideation,20260909006
261,64,Male,Christian,Divorced,No,Bereaved,1,,,20260909006
262,54,Male,Christian,Married,Yes,Had COVID,4,,,20260909006
263,37,Female,Christian,Married,No,Long COVID,3,,,20260909006
264,25,Male,Jewish,Single,No,Had COVID,3,2,Libertarianism,20260909006
265,87,Female,No religion,Married,No,None,4,,,20260909006
266,78,Female,Christian,Married,No,Had COVID,3,,,20260909006
267,45,Male,Christian,Single,No,Had COVID,2,,,20260909006
268,41,Female,Christian,Married,No,None,4,,,20260909006
269,27,Female,No religion,Married,Yes,None,3,,,20260909006
270,73,Female,Not answered,Married,No,Bereaved,4,,,20260909006
271,45,Male,No religion,Married,No,None,3,,,20260909006
272,70,Male,Christian,Married,No,None,4,,,20260909006
273,70,Female,No religion,Married,No,None,4,,,20260909006
274,77,Male,Christian,Married,No,Had COVID,2,,,20260909006
275,31,Male,Christian,Married,Yes,None,1,,,20260909006
276,27,Male,Christian,Single,No,None,3,,,20260909006
277,31,Male,Jewish,Divorced,Yes,Had COVID,4,,,20260909006
278,47,Male,Christian,Married,No,Had COVID,4,,,20260909006
279,60,Female,No religion,Married,No,None,1,,,20260909006
280,36,Male,Hindu,Single,No,None,3,,,20260909006
281,72,Female,Christian,Married,No,None,2,,,20260909006
282,21,Male,Christian,Single,No,Had COVID,1,,,20260909006
283,34,Female,Christian,Single,No,None,1,,,20260909006
284,28,Female,Christian,Separated,Yes,None,4,,,20260909006
285,26,Female,No religion,Single,No,Bereaved,3,,,20260909006
286,48,Male,No religion,Married,No,None,1,,,20260909006
287,81,Male,Christian,Married,No,Bereaved,3,1,Scientific Rationalism,20260909006
288,40,Male,Muslim,Single,Yes,Had COVID,1,,,20260909006
289,38,Male,No religion,Divorced,Yes,Had COVID,4,,,20260909006
290,32,Male,Christian,Single,No,Had COVID,4,,,20260909006
291,43,Female,Christian,Married,Yes,None,4,,,20260909006
292,75,Male,Christian,Married,No,None,4,,,20260909006
293,54,Female,Christian,Married,No,Had COVID,3,,,20260909006
294,79,Male,Not answered,Married,No,Had COVID,3,1,Scientific Rationalism,20260909006
295,46,Male,No religion,Single,No,Had COVID,1,,,20260909006
296,44,Female,Christian,Single,No,Had COVID,4,,,20260909006
297,56,Female,No religion,Married,Yes,Had COVID,2,,,20260909006
298,26,Female,Not answered,Married,No,None,2,,,20260909006
299,44,Male,No religion,Divorced,No,None,3,,,20260909006
300,19,Female,No religion,Single,No,Bereaved,1,,,20260909006
301,68,Female,No religion,Married,No,Bereaved,3,,,20260909006
302,35,Female,Christian,Single,No,Bereaved,3,,,20260909006
303,60,Male,Christian,Married,No,None,1,,,20260909006
304,62,Male,Christian,Married,No,None,1,,,20260909006
305,41,Female,No religion,Married,Yes,Had COVID,1,3,Communitarianism,20260909006
306,27,Female,No religion,Married,No,None,4,,,20260909006
307,22,Male,No religion,Single,No,None,2,,,20260909006
308,75,Male,Christian,Single,No,Bereaved,4,,,20260909006
309,73,Male,Not answered,Married,No,Had COVID,1,,,20260909006
310,31,Female,No religion,Single,No,Bereaved,2,,,20260909006
311,50,Male,No religion,Married,No,None,2,,,20260909006
312,33,Female,No religion,Married,Yes,Bereaved,1,,,20260909006
313,27,Male,Christian,Single,No,Had COVID,3,,,20260909006
314,68,Male,Christian,Married,No,Had COVID,1,,,20260909006
315,90,Female,No religion,Divorced,No,None,2,2,Libertarianism,20260909006
316,67,Female,Christian,Widowed,No,Had COVID,2,,,20260909006
317,77,Female,Muslim,Divorced,No,Bereaved,3,,,20260909006
318,78,Female,Christian,Married,No,None,4,,,20260909006
319,82,Male,Christian,Single,No,None,1,,,20260909006
320,77,Male,Not answered,Single,No,None,3,,,20260909006
321,25,Male,No religion,Married,No,None,3,,,20260909006
322,51,Male,Christian,Married,No,Had COVID,2,2,Libertarianism,20260909006
323,43,Female,Christian,Married,Yes,None,3,,,20260909006
324,75,Male,No religion,Married,No,None,3,,,20260909006
325,19,Female,Christian,Single,No,Had COVID,4,,,20260909006
326,27,Female,No religion,Single,No,Had COVID,1,,,20260909006
327,22,Male,No religion,Single,No,Had COVID,2,,,20260909006
328,65,Male,Christian,Married,No,Bereaved,3,,,20260909006
329,55,Male,Christian,Married,No,None,2,,,20260909006
330,85,Male,Christian,Widowed,No,None,1,,,20260909006
331,49,Female,No religion,Single,No,None,1,,,20260909006
332,57,Male,Christian,Single,No,None,2,,,20260909006
333,64,Male,Not answered,Married,No,Had COVID,3,,,20260909006
334,87,Female,Christian,Married,No,None,3,,,20260909006
335,26,Male,No religion,Divorced,Yes,Had COVID,4,,,20260909006
336,49,Male,Christian,Married,No,None,2,,,20260909006
337,34,Female,Christian,Single,No,Long COVID,4,,,20260909006
338,35,Male,Christian,Married,Yes,Had COVID,2,,,20260909006
339,47,Female,No religion,Married,Yes,None,1,,,20260909006
340,53,Female,No religion,Married,No,None,4,,,20260909006
341,77,Female,Christian,Married,No,None,3,,,20260909006
342,75,Male,Christian,Married,No,None,4,,,20260909006
343,21,Male,Hindu,Single,No,None,1,,,20260909006
344,28,Male,No religion,Married,No,Bereaved,2,,,20260909006
345,72,Male,Christian,Married,No,Bereaved,3,,,20260909006
346,67,Female,No religion,Widowed,No,None,3,,,20260909006
347,22,Male,No religion,Single,No,None,1,,,20260909006
348,66,Female,Christian,Married,No,None,2,,,20260909006
349,53,Female,Christian,Divorced,No,Had COVID,3,,,20260909006
350,22,Male,Christian,Single,No,None,2,,,20260909006
351,87,Female,Christian,Married,No,None,4,,,20260909006
352,46,Female,No religion,Single,Yes,Had COVID,1,,,20260909006
353,62,Female,Christian,Married,No,None,3,5,Institutional Trust and Technocratic Governance,20260909006
354,51,Female,No religion,Widowed,Yes,Had COVID,4,,,20260909006
355,48,Female,No religion,Married,No,None,3,,,20260909006
356,21,Female,Christian,Single,No,None,2,,,20260909006
357,21,Male,Christian,Single,No,None,1,5,Institutional Trust and Technocratic Governance,20260909006
358,53,Male,Muslim,Widowed,No,Had COVID,2,,,20260909006
359,57,Female,No religion,Single,No,Had COVID,3,,,20260909006
360,37,Male,Not answered,Married,No,Had COVID,4,,,20260909006
361,74,Male,No religion,Widowed,No,None,2,,,20260909006
362,85,Female,Hindu,Single,No,None,4,,,20260909006
363,41,Female,Christian,Separated,No,Had COVID,4,,,20260909006
364,59,Female,Christian,Divorced,No,Had COVID,1,,,20260909006
365,42,Male,Christian,Single,Yes,Had COVID,1,,,20260909006
366,76,Female,Christian,Divorced,No,None,1,,,20260909006
367,76,Female,No religion,Widowed,No,None,4,,,20260909006
368,52,Female,Hindu,Married,No,Had COVID,4,,,20260909006
369,25,Female,Hindu,Married,Yes,Had COVID,4,,,20260909006
370,68,Male,No religion,Married,No,None,1,,,20260909006
371,54,Female,Christian,Married,No,Bereaved,4,,,20260909006
372,54,Female,No religion,Married,No,Bereaved,2,,,20260909006
373,52,Female,No religion,Married,No,None,4,,,20260909006
374,42,Female,No religion,Divorced,Yes,Had COVID,3,5,Institutional Trust and Technocratic Governance,20260909006
375,18,Male,Christian,Single,No,None,2,,,20260909006
376,66,Female,No religion,Married,No,Had COVID,1,4,Conspiracy Ideation,20260909006
377,34,Female,Christian,Married,No,None,4,,,20260909006
378,82,Male,No religion,Single,No,Bereaved,2,3,Communitarianism,20260909006
379,53,Male,No religion,Divorced,No,Had COVID,3,,,20260909006
380,47,Female,Christian,Separated,Yes,Long COVID,4,,,20260909006
381,90,Male,Christian,Married,No,None,4,,,20260909006
382,40,Male,Christian,Divorced,No,None,1,,,20260909006
383,43,Male,Christian,Married,Yes,None,2,,,20260909006
384,47,Female,No religion,Married,Yes,Long COVID,3,,,20260909006
385,58,Male,No religion,Married,No,None,4,,,20260909006
386,70,Female,No religion,Married,No,Had COVID,2,,,20260909006
387,43,Female,No religion,Single,No,None,2,4,Conspiracy Ideation,20260909006
388,53,Male,Christian,Married,No,None,2,,,20260909006
389,45,Male,No religion,Married,Yes,Had COVID,4,,,20260909006
390,62,Male,Christian,Divorced,No,Had COVID,4,4,Conspiracy Ideation,20260909006
391,63,Female,Buddhist,Single,No,Had COVID,1,3,Communitarianism,20260909006
392,72,Female,No religion,Widowed,No,None,4,3,Communitarianism,20260909006
393,68,Female,Christian,Divorced,No,None,3,,,20260909006
394,72,Female,Christian,Widowed,No,None,3,,,20260909006
395,34,Male,Christian,Divorced,Yes,None,3,,,20260909006
396,63,Male,No religion,Married,No,Had COVID,2,,,20260909006
397,29,Female,Christian,Married,No,None,3,,,20260909006
398,58,Male,No religion,Married,No,Had COVID,4,4,Conspiracy Ideation,20260909006
399,26,Female,Christian,Married,No,None,4,,,20260909006
400,75,Male,No religion,Divorced,No,None,4,,,20260909006
401,34,Female,No religion,Single,Yes,Had COVID,1,,,20260909006
402,66,Female,Muslim,Single,No,None,2,,,20260909006
403,38,Female,Christian,Single,No,None,3,2,Libertarianism,20260909006
404,32,Female,Christian,Single,No,None,3,,,20260909006
405,58,Female,No religion,Married,No,Had COVID,1,,,20260909006
406,80,Male,Not answered,Married,No,Had COVID,4,,,20260909006
407,44,Male,Christian,Divorced,No,Long COVID,4,,,20260909006
408,19,Male,No religion,Married,No,None,3,,,20260909006
409,61,Female,No religion,Widowed,No,Had COVID,1,,,20260909006
410,41,Female,Christian,Married,No,None,1,,,20260909006
411,48,Female,Christian,Divorced,Yes,Had COVID,2,,,20260909006
412,83,Male,No religion,Divorced,No,None,3,2,Libertarianism,20260909006
413,56,Female,Christian,Married,No,Had COVID,3,,,20260909006
414,67,Female,No religion,Widowed,No,None,2,,,20260909006
415,26,Female,Christian,Single,No,Bereaved,4,,,20260909006
416,65,Female,Christian,Married,No,None,3,,,20260909006
417,22,Female,No religion,Single,No,Bereaved,3,,,20260909006
418,58,Male,No religion,Widowed,No,None,2,,,20260909006
419,37,Male,Christian,Widowed,Yes,Had COVID,1,5,Institutional Trust and Technocratic Governance,20260909006
420,75,Female,Christian,Widowed,No,Bereaved,1,,,20260909006
421,73,Male,Christian,Widowed,No,Bereaved,2,,,20260909006
422,56,Female,Christian,Married,No,Had COVID,1,,,20260909006
423,23,Male,Sikh,Single,No,Had COVID,1,,,20260909006
424,28,Female,No religion,Single,No,None,3,,,20260909006
425,26,Male,Christian,Single,No,Bereaved,2,,,20260909006
426,63,Male,Christian,Married,No,Had COVID,3,,,20260909006
427,75,Male,No religion,Married,No,Bereaved,2,,,20260909006
428,55,Male,No religion,Divorced,No,Had COVID,1,,,20260909006
429,31,Female,Christian,Single,Yes,None,3,,,20260909006
430,65,Male,Christian,Married,No,None,2,,,20260909006
431,50,Female,Christian,Single,No,Had COVID,4,,,20260909006
432,60,Male,No religion,Single,No,Had COVID,4,,,20260909006
433,80,Female,Christian,Widowed,No,None,2,,,20260909006
434,56,Male,No religion,Married,No,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909006
435,58,Female,Christian,Widowed,No,None,2,,,20260909006
436,18,Male,Christian,Single,No,None,3,,,20260909006
437,61,Male,Christian,Married,No,Had COVID,4,,,20260909006
438,57,Female,Christian,Married,No,Bereaved,2,,,20260909006
439,74,Male,No religion,Divorced,No,None,2,,,20260909006
440,29,Male,Christian,Single,Yes,Had COVID,4,,,20260909006
441,25,Female,Christian,Single,No,None,3,,,20260909006
442,74,Male,Christian,Widowed,No,Long COVID,2,,,20260909006
