respondent_id,block,set,choice,seed
14,4,set14,alt1,20260909022
14,4,set15,alt2,20260909022
14,4,set16,alt2,20260909022
14,4,set17,alt2,20260909022
14,4,set20,alt1,20260909022
14,4,set21,alt1,20260909022
14,4,set23,alt1,20260909022
14,4,set26,alt1,20260909022
14,4,set27,alt1,20260909022
14,4,set32,alt1,20260909022
14,4,set34,alt2,20260909022
14,4,set43,alt2,20260909022
15,2,set1,alt2,20260909023
15,2,set2,alt1,20260909023
15,2,set7,alt2,20260909023
15,2,set8,alt1,20260909023
15,2,set10,alt2,20260909023
15,2,set13,alt1,20260909023
15,2,set36,alt2,20260909023
15,2,set38,alt1,20260909023
15,2,set40,alt2,20260909023
15,2,set44,alt2,20260909023
15,2,set45,alt2,20260909023
15,2,set46,alt2,20260909023
16,4,set14,alt1,20260909024
16,4,set15,alt1,20260909024
16,4,set16,alt1,20260909024
16,4,set17,alt1,20260909024
16,4,set20,alt1,20260909024
16,4,set21,alt1,20260909024
16,4,set23,alt1,20260909024
16,4,set26,alt1,20260909024
16,4,set27,alt1,20260909024
16,4,set32,alt1,20260909024
16,4,set34,alt2,20260909024
16,4,set43,alt1,20260909024
17,1,set5,alt2,20260909025
17,1,set6,alt2,20260909025
17,1,set9,alt2,20260909025
17,1,set11,alt2,20260909025
17,1,set18,alt1,20260909025
17,1,set19,alt2,20260909025
17,1,set33,alt1,20260909025
17,1,set35,alt2,20260909025
17,1,set37,alt1,20260909025
17,1,set41,alt1,20260909025
17,1,set42,alt2,20260909025
17,1,set48,alt2,20260909025
18,4,set14,alt1,20260909026
18,4,set15,alt2,20260909026
18,4,set16,alt2,20260909026
18,4,set17,alt2,20260909026
18,4,set20,alt1,20260909026
18,4,set21,alt1,20260909026
18,4,set23,alt1,20260909026
18,4,set26,alt1,20260909026
18,4,set27,alt1,20260909026
18,4,set32,alt1,20260909026
18,4,set34,alt2,20260909026
18,4,set43,alt2,20260909026
19,4,set14,alt2,20260909027
19,4,set15,alt2,20260909027
19,4,set16,alt1,20260909027
19,4,set17,alt1,20260909027
19,4,set20,alt1,20260909027
19,4,set21,alt1,20260909027
19,4,set23,alt1,20260909027
19,4,set26,alt1,20260909027
19,4,set27,alt2,20260909027
19,4,set32,alt1,20260909027
19,4,set34,alt2,20260909027
19,4,set43,alt1,20260909027
20,1,set5,alt2,20260909028
20,1,set6,alt2,20260909028
20,1,set9,alt2,20260909028
20,1,set11,alt2,20260909028
20,1,set18,alt2,20260909028
20,1,set19,alt2,20260909028
20,1,set33,alt1,20260909028
20,1,set35,alt2,20260909028
20,1,set37,alt1,20260909028
20,1,set41,alt2,20260909028
20,1,set42,alt2,20260909028
20,1,set48,alt2,20260909028
21,3,set3,alt1,20260909029
21,3,set4,alt2,20260909029
21,3,set12,alt1,20260909029
21,3,set22,alt1,20260909029
21,3,set24,alt1,20260909029
21,3,set25,alt1,20260909029
21,3,set28,alt1,20260909029
21,3,set29,alt1,20260909029
21,3,set30,alt2,20260909029
21,3,set31,alt2,20260909029
21,3,set39,alt2,20260909029
21,3,set47,alt2,20260909029
22,1,set5,alt2,20260909030
22,1,set6,alt2,20260909030
22,1,set9,alt2,20260909030
22,1,set11,alt2,20260909030
22,1,set18,alt1,20260909030
22,1,set19,alt2,20260909030
22,1,set33,alt1,20260909030
22,1,set35,alt2,20260909030
22,1,set37,alt1,20260909030
22,1,set41,alt1,20260909030
22,1,set42,alt2,20260909030
22,1,set48,alt2,20260909030
23,3,set3,alt2,20260909031
23,3,set4,alt2,20260909031
23,3,set12,alt1,20260909031
23,3,set22,alt2,20260909031
23,3,set24,alt1,20260909031
23,3,set25,alt1,20260909031
23,3,set28,alt1,20260909031
23,3,set29,alt1,20260909031
23,3,set30,alt2,20260909031
23,3,set31,alt2,20260909031
23,3,set39,alt2,20260909031
23,3,set47,alt2,20260909031
24,4,set14,alt1,20260909032
24,4,set15,alt1,20260909032
24,4,set16,alt1,20260909032
24,4,set17,alt1,20260909032
24,4,set20,alt1,20260909032
24,4,set21,alt1,20260909032
24,4,set23,alt1,20260909032
24,4,set26,alt1,20260909032
24,4,set27,alt1,20260909032
24,4,set32,alt1,20260909032
24,4,set34,alt2,20260909032
24,4,set43,alt1,20260909032
25,1,set5,alt2,20260909033
25,1,set6,alt2,20260909033
25,1,set9,alt2,20260909033
25,1,set11,alt2,20260909033
25,1,set18,alt2,20260909033
25,1,set19,alt2,20260909033
25,1,set33,alt1,20260909033
25,1,set35,alt2,20260909033
25,1,set37,alt1,20260909033
25,1,set41,alt2,20260909033
25,1,set42,alt2,20260909033
25,1,set48,alt2,20260909033
26,1,set5,alt2,20260909034
26,1,set6,alt2,20260909034
26,1,set9,alt2,20260909034
26,1,set11,alt2,20260909034
26,1,set18,alt1,20260909034
26,1,set19,alt2,20260909034
26,1,set33,alt1,20260909034
26,1,set35,alt2,20260909034
26,1,set37,alt1,20260909034
26,1,set41,alt1,20260909034
26,1,set42,alt2,20260909034
26,1,set48,alt2,20260909034
27,4,set14,alt1,20260909035
27,4,set15,alt2,20260909035
27,4,set16,alt1,20260909035
27,4,set17,alt2,20260909035
27,4,set20,alt1,20260909035
27,4,set21,alt1,20260909035
27,4,set23,alt1,20260909035
27,4,set26,alt1,20260909035
27,4,set27,alt1,20260909035
27,4,set32,alt1,20260909035
27,4,set34,alt1,20260909035
27,4,set43,alt1,20260909035
28,1,set5,alt2,20260909036
28,1,set6,alt1,20260909036
28,1,set9,alt2,20260909036
28,1,set11,alt2,20260909036
28,1,set18,alt2,20260909036
28,1,set19,alt2,20260909036
28,1,set33,alt1,20260909036
28,1,set35,alt2,20260909036
28,1,set37,alt1,20260909036
28,1,set41,alt1,20260909036
28,1,set42,alt2,20260909036
28,1,set48,alt2,20260909036
29,1,set5,alt2,20260909037
29,1,set6,alt2,20260909037
29,1,set9,alt2,20260909037
29,1,set11,alt2,20260909037
29,1,set18,alt2,20260909037
29,1,set19,alt2,20260909037
29,1,set33,alt1,20260909037
29,1,set35,alt2,20260909037
29,1,set37,alt1,20260909037
29,1,set41,alt2,20260909037
29,1,set42,alt2,20260909037
29,1,set48,alt2,20260909037
30,3,set3,alt2,20260909038
30,3,set4,alt2,20260909038
30,3,set12,alt1,20260909038
30,3,set22,alt2,20260909038
30,3,set24,alt1,20260909038
30,3,set25,alt1,20260909038
30,3,set28,alt1,20260909038
30,3,set29,alt1,20260909038
30,3,set30,alt2,20260909038
30,3,set31,alt2,20260909038
30,3,set39,alt2,20260909038
30,3,set47,alt2,20260909038
31,2,set1,alt2,20260909039
31,2,set2,alt1,20260909039
31,2,set7,alt1,20260909039
31,2,set8,alt1,20260909039
31,2,set10,alt1,20260909039
31,2,set13,alt1,20260909039
31,2,set36,alt2,20260909039
31,2,set38,alt2,20260909039
31,2,set40,alt2,20260909039
31,2,set44,alt1,20260909039
31,2,set45,alt2,20260909039
31,2,set46,alt1,20260909039
32,1,set5,alt2,20260909040
32,1,set6,alt2,20260909040
32,1,set9,alt2,20260909040
32,1,set11,alt2,20260909040
32,1,set18,alt2,20260909040
32,1,set19,alt2,20260909040
32,1,set33,alt1,20260909040
32,1,set35,alt2,20260909040
32,1,set37,alt1,20260909040
32,1,set41,alt2,20260909040
32,1,set42,alt2,20260909040
32,1,set48,alt2,20260909040
33,3,set3,alt2,20260909041
33,3,set4,alt2,20260909041
33,3,set12,alt1,20260909041
33,3,set22,alt2,20260909041
33,3,set24,alt1,20260909041
33,3,set25,alt1,20260909041
33,3,set28,alt1,20260909041
33,3,set29,alt1,20260909041
33,3,set30,alt2,20260909041
33,3,set31,alt2,20260909041
33,3,set39,alt2,20260909041
33,3,set47,alt2,20260909041
34,2,set1,alt2,20260909042
34,2,set2,alt1,20260909042
34,2,set7,alt1,20260909042
34,2,set8,alt1,20260909042
34,2,set10,alt1,20260909042
34,2,set13,alt1,20260909042
34,2,set36,alt2,20260909042
34,2,set38,alt2,20260909042
34,2,set40,alt2,20260909042
34,2,set44,alt1,20260909042
34,2,set45,alt2,20260909042
34,2,set46,alt1,20260909042
35,4,set14,alt1,20260909043
35,4,set15,alt2,20260909043
35,4,set16,alt1,20260909043
35,4,set17,alt2,20260909043
35,4,set20,alt1,20260909043
35,4,set21,alt1,20260909043
35,4,set23,alt1,20260909043
35,4,set26,alt1,20260909043
35,4,set27,alt1,20260909043
35,4,set32,alt1,20260909043
35,4,set34,alt1,20260909043
35,4,set43,alt1,20260909043
36,4,set14,alt1,20260909044
36,4,set15,alt2,20260909044
36,4,set16,alt2,20260909044
36,4,set17,alt2,20260909044
36,4,set20,alt1,20260909044
36,4,set21,alt1,20260909044
36,4,set23,alt1,20260909044
36,4,set26,alt1,20260909044
36,4,set27,alt1,20260909044
36,4,set32,alt1,20260909044
36,4,set34,alt2,20260909044
36,4,set43,alt2,20260909044
37,3,set3,alt2,20260909045
37,3,set4,alt2,20260909045
37,3,set12,alt1,20260909045
37,3,set22,alt2,20260909045
37,3,set24,alt1,20260909045
37,3,set25,alt1,20260909045
37,3,set28,alt1,20260909045
37,3,set29,alt1,20260909045
37,3,set30,alt2,20260909045
37,3,set31,alt2,20260909045
37,3,set39,alt2,20260909045
37,3,set47,alt2,20260909045
38,3,set3,alt1,20260909046
38,3,set4,alt2,20260909046
38,3,set12,alt1,20260909046
38,3,set22,alt1,20260909046
38,3,set24,alt1,20260909046
38,3,set25,alt1,20260909046
38,3,set28,alt1,20260909046
38,3,set29,alt1,20260909046
38,3,set30,alt2,20260909046
38,3,set31,alt2,20260909046
38,3,set39,alt2,20260909046
38,3,set47,alt2,20260909046
39,3,set3,alt2,20260909047
39,3,set4,alt2,20260909047
39,3,set12,alt1,20260909047
39,3,set22,alt2,20260909047
39,3,set24,alt1,20260909047
39,3,set25,alt1,20260909047
39,3,set28,alt1,20260909047
39,3,set29,alt1,20260909047
39,3,set30,alt2,20260909047
39,3,set31,alt2,20260909047
39,3,set39,alt2,20260909047
39,3,set47,alt2,20260909047
40,1,set5,alt2,20260909048
40,1,set6,alt1,20260909048
40,1,set9,alt2,20260909048
40,1,set11,alt2,20260909048
40,1,set18,alt2,20260909048
40,1,set19,alt2,20260909048
40,1,set33,alt1,20260909048
40,1,set35,alt2,20260909048
40,1,set37,alt1,20260909048
40,1,set41,alt1,20260909048
40,1,set42,alt2,20260909048
40,1,set48,alt2,20260909048
41,4,set14,alt1,20260909049
41,4,set15,alt2,20260909049
41,4,set16,alt2,20260909049
41,4,set17,alt2,20260909049
41,4,set20,alt1,20260909049
41,4,set21,alt1,20260909049
41,4,set23,alt1,20260909049
41,4,set26,alt1,20260909049
41,4,set27,alt1,20260909049
41,4,set32,alt1,20260909049
41,4,set34,alt2,20260909049
41,4,set43,alt2,20260909049
42,4,set14,alt1,20260909050
42,4,set15,alt2,20260909050
42,4,set16,alt2,20260909050
42,4,set17,alt2,20260909050
42,4,set20,alt1,20260909050
42,4,set21,alt1,20260909050
42,4,set23,alt1,20260909050
42,4,set26,alt1,20260909050
42,4,set27,alt1,20260909050
42,4,set32,alt1,20260909050
42,4,set34,alt2,20260909050
42,4,set43,alt2,20260909050
43,4,set14,alt2,20260909051
43,4,set15,alt2,20260909051
43,4,set16,alt1,20260909051
43,4,set17,alt1,20260909051
43,4,set20,alt1,20260909051
43,4,set21,alt1,20260909051
43,4,set23,alt1,20260909051
43,4,set26,alt1,20260909051
43,4,set27,alt2,20260909051
43,4,set32,alt1,20260909051
43,4,set34,alt2,20260909051
43,4,set43,alt1,20260909051
44,1,set5,alt2,20260909052
44,1,set6,alt2,20260909052
44,1,set9,alt2,20260909052
44,1,set11,alt2,20260909052
44,1,set18,alt2,20260909052
44,1,set19,alt2,20260909052
44,1,set33,alt1,20260909052
44,1,set35,alt2,20260909052
44,1,set37,alt1,20260909052
44,1,set41,alt2,20260909052
44,1,set42,alt2,20260909052
44,1,set48,alt2,20260909052
45,2,set1,alt2,20260909053
45,2,set2,alt1,20260909053
45,2,set7,alt2,20260909053
45,2,set8,alt1,20260909053
45,2,set10,alt2,20260909053
45,2,set13,alt1,20260909053
45,2,set36,alt2,20260909053
45,2,set38,alt1,20260909053
45,2,set40,alt2,20260909053
45,2,set44,alt2,20260909053
45,2,set45,alt2,20260909053
45,2,set46,alt2,20260909053
46,2,set1,alt2,20260909054
46,2,set2,alt1,20260909054
46,2,set7,alt2,20260909054
46,2,set8,alt1,20260909054
46,2,set10,alt2,20260909054
46,2,set13,alt1,20260909054
46,2,set36,alt2,20260909054
46,2,set38,alt1,20260909054
46,2,set40,alt2,20260909054
46,2,set44,alt2,20260909054
46,2,set45,alt2,20260909054
46,2,set46,alt2,20260909054
47,4,set14,alt1,20260909055
47,4,set15,alt2,20260909055
47,4,set16,alt2,20260909055
47,4,set17,alt2,20260909055
47,4,set20,alt1,20260909055
47,4,set21,alt1,20260909055
47,4,set23,alt1,20260909055
47,4,set26,alt1,20260909055
47,4,set27,alt1,20260909055
47,4,set32,alt1,20260909055
47,4,set34,alt2,20260909055
47,4,set43,alt2,20260909055
48,4,set14,alt1,20260909056
48,4,set15,alt1,20260909056
48,4,set16,alt1,20260909056
48,4,set17,alt1,20260909056
48,4,set20,alt1,20260909056
48,4,set21,alt1,20260909056
48,4,set23,alt1,20260909056
48,4,set26,alt1,20260909056
48,4,set27,alt1,20260909056
48,4,set32,alt1,20260909056
48,4,set34,alt2,20260909056
48,4,set43,alt1,20260909056
49,4,set14,alt1,20260909057
49,4,set15,alt2,20260909057
49,4,set16,alt1,20260909057
49,4,set17,alt2,20260909057
49,4,set20,alt1,20260909057
49,4,set21,alt1,20260909057
49,4,set23,alt1,20260909057
49,4,set26,alt1,20260909057
49,4,set27,alt1,20260909057
49,4,set32,alt1,20260909057
49,4,set34,alt1,20260909057
49,4,set43,alt1,20260909057
50,4,set14,alt1,20260909058
50,4,set15,alt2,20260909058
50,4,set16,alt2,20260909058
50,4,set17,alt2,20260909058
50,4,set20,alt1,20260909058
50,4,set21,alt1,20260909058
50,4,set23,alt1,20260909058
50,4,set26,alt1,20260909058
50,4,set27,alt1,20260909058
50,4,set32,alt1,20260909058
50,4,set34,alt2,20260909058
50,4,set43,alt2,20260909058
51,1,set5,alt2,20260909059
51,1,set6,alt2,20260909059
51,1,set9,alt2,20260909059
51,1,set11,alt2,20260909059
51,1,set18,alt1,20260909059
51,1,set19,alt2,20260909059
51,1,set33,alt1,20260909059
51,1,set35,alt2,20260909059
51,1,set37,alt1,20260909059
51,1,set41,alt1,20260909059
51,1,set42,alt2,20260909059
51,1,set48,alt2,20260909059
52,4,set14,alt1,20260909060
52,4,set15,alt2,20260909060
52,4,set16,alt2,20260909060
52,4,set17,alt2,20260909060
52,4,set20,alt1,20260909060
52,4,set21,alt1,20260909060
52,4,set23,alt1,20260909060
52,4,set26,alt1,20260909060
52,4,set27,alt1,20260909060
52,4,set32,alt1,20260909060
52,4,set34,alt2,20260909060
52,4,set43,alt2,20260909060
53,3,set3,alt1,20260909061
53,3,set4,alt2,20260909061
53,3,set12,alt1,20260909061
53,3,set22,alt1,20260909061
53,3,set24,alt1,20260909061
53,3,set25,alt1,20260909061
53,3,set28,alt1,20260909061
53,3,set29,alt1,20260909061
53,3,set30,alt2,20260909061
53,3,set31,alt2,20260909061
53,3,set39,alt2,20260909061
53,3,set47,alt2,20260909061
54,1,set5,alt2,20260909062
54,1,set6,alt1,20260909062
54,1,set9,alt2,20260909062
54,1,set11,alt2,20260909062
54,1,set18,alt2,20260909062
54,1,set19,alt2,20260909062
54,1,set33,alt1,20260909062
54,1,set35,alt2,20260909062
54,1,set37,alt1,20260909062
54,1,set41,alt1,20260909062
54,1,set42,alt2,20260909062
54,1,set48,alt2,20260909062
55,4,set14,alt1,20260909063
55,4,set15,alt2,20260909063
55,4,set16,alt2,20260909063
55,4,set17,alt2,20260909063
55,4,set20,alt1,20260909063
55,4,set21,alt1,20260909063
55,4,set23,alt1,20260909063
55,4,set26,alt1,20260909063
55,4,set27,alt1,20260909063
55,4,set32,alt1,20260909063
55,4,set34,alt2,20260909063
55,4,set43,alt2,20260909063
56,1,set5,alt2,20260909064
56,1,set6,alt1,20260909064
56,1,set9,alt2,20260909064
56,1,set11,alt2,20260909064
56,1,set18,alt2,20260909064
56,1,set19,alt2,20260909064
56,1,set33,alt1,20260909064
56,1,set35,alt2,20260909064
56,1,set37,alt1,20260909064
56,1,set41,alt1,20260909064
56,1,set42,alt2,20260909064
56,1,set48,alt2,20260909064
57,4,set14,alt1,20260909065
57,4,set15,alt2,20260909065
57,4,set16,alt2,20260909065
57,4,set17,alt2,20260909065
57,4,set20,alt1,20260909065
57,4,set21,alt1,20260909065
57,4,set23,alt1,20260909065
57,4,set26,alt1,20260909065
57,4,set27,alt1,20260909065
57,4,set32,alt1,20260909065
57,4,set34,alt2,20260909065
57,4,set43,alt2,20260909065
58,1,set5,alt1,20260909066
58,1,set6,alt1,20260909066
58,1,set9,alt1,20260909066
58,1,set11,alt2,20260909066
58,1,set18,alt1,20260909066
58,1,set19,alt1,20260909066
58,1,set33,alt2,20260909066
58,1,set35,alt2,20260909066
58,1,set37,alt1,20260909066
58,1,set41,alt1,20260909066
58,1,set42,alt2,20260909066
58,1,set48,alt2,20260909066
59,2,set1,alt2,20260909067
59,2,set2,alt1,20260909067
59,2,set7,alt1,20260909067
59,2,set8,alt1,20260909067
59,2,set10,alt2,20260909067
59,2,set13,alt1,20260909067
59,2,set36,alt2,20260909067
59,2,set38,alt2,20260909067
59,2,set40,alt2,20260909067
59,2,set44,alt1,20260909067
59,2,set45,alt2,20260909067
59,2,set46,alt1,20260909067
60,1,set5,alt1,20260909068
60,1,set6,alt1,20260909068
60,1,set9,alt1,20260909068
60,1,set11,alt2,20260909068
60,1,set18,alt1,20260909068
60,1,set19,alt1,20260909068
60,1,set33,alt2,20260909068
60,1,set35,alt2,20260909068
60,1,set37,alt1,20260909068
60,1,set41,alt1,20260909068
60,1,set42,alt2,20260909068
60,1,set48,alt2,20260909068
61,1,set5,alt2,20260909069
61,1,set6,alt1,20260909069
61,1,set9,alt2,20260909069
61,1,set11,alt2,20260909069
61,1,set18,alt2,20260909069
61,1,set19,alt2,20260909069
61,1,set33,alt1,20260909069
61,1,set35,alt2,20260909069
61,1,set37,alt1,20260909069
61,1,set41,alt1,20260909069
61,1,set42,alt2,20260909069
61,1,set48,alt2,20260909069
62,3,set3,alt1,20260909070
62,3,set4,alt2,20260909070
62,3,set12,alt1,20260909070
62,3,set22,alt1,20260909070
62,3,set24,alt1,20260909070
62,3,set25,alt1,20260909070
62,3,set28,alt1,20260909070
62,3,set29,alt1,20260909070
62,3,set30,alt2,20260909070
62,3,set31,alt2,20260909070
62,3,set39,alt2,20260909070
62,3,set47,alt2,20260909070
63,4,set14,alt1,20260909071
63,4,set15,alt2,20260909071
63,4,set16,alt2,20260909071
63,4,set17,alt2,20260909071
63,4,set20,alt1,20260909071
63,4,set21,alt1,20260909071
63,4,set23,alt1,20260909071
63,4,set26,alt1,20260909071
63,4,set27,alt1,20260909071
63,4,set32,alt1,20260909071
63,4,set34,alt2,20260909071
63,4,set43,alt2,20260909071
64,1,set5,alt2,20260909072
64,1,set6,alt1,20260909072
64,1,set9,alt2,20260909072
64,1,set11,alt2,20260909072
64,1,set18,alt2,20260909072
64,1,set19,alt2,20260909072
64,1,set33,alt1,20260909072
64,1,set35,alt2,20260909072
64,1,set37,alt1,20260909072
64,1,set41,alt1,20260909072
64,1,set42,alt2,20260909072
64,1,set48,alt2,20260909072
65,3,set3,alt1,20260909073
65,3,set4,alt2,20260909073
65,3,set12,alt1,20260909073
65,3,set22,alt1,20260909073
65,3,set24,alt1,20260909073
65,3,set25,alt1,20260909073
65,3,set28,alt1,20260909073
65,3,set29,alt1,20260909073
65,3,set30,alt2,20260909073
65,3,set31,alt2,20260909073
65,3,set39,alt2,20260909073
65,3,set47,alt2,20260909073
66,4,set14,alt2,20260909074
66,4,set15,alt2,20260909074
66,4,set16,alt1,20260909074
66,4,set17,alt1,20260909074
66,4,set20,alt1,20260909074
66,4,set21,alt2,20260909074
66,4,set23,alt1,20260909074
66,4,set26,alt1,20260909074
66,4,set27,alt2,20260909074
66,4,set32,alt1,20260909074
66,4,set34,alt2,20260909074
66,4,set43,alt2,20260909074
67,2,set1,alt2,20260909075
67,2,set2,alt1,20260909075
67,2,set7,alt1,20260909075
67,2,set8,alt1,20260909075
67,2,set10,alt1,20260909075
67,2,set13,alt1,20260909075
67,2,set36,alt2,20260909075
67,2,set38,alt2,20260909075
67,2,set40,alt2,20260909075
67,2,set44,alt1,20260909075
67,2,set45,alt2,20260909075
67,2,set46,alt1,20260909075
68,4,set14,alt1,20260909076
68,4,set15,alt2,20260909076
68,4,set16,alt2,20260909076
68,4,set17,alt2,20260909076
68,4,set20,alt1,20260909076
68,4,set21,alt1,20260909076
68,4,set23,alt1,20260909076
68,4,set26,alt1,20260909076
68,4,set27,alt1,20260909076
68,4,set32,alt1,20260909076
68,4,set34,alt2,20260909076
68,4,set43,alt2,20260909076
69,2,set1,alt2,20260909077
69,2,set2,alt1,20260909077
69,2,set7,alt1,20260909077
69,2,set8,alt1,20260909077
69,2,set10,alt1,20260909077
69,2,set13,alt1,20260909077
69,2,set36,alt2,20260909077
69,2,set38,alt2,20260909077
69,2,set40,alt2,20260909077
69,2,set44,alt1,20260909077
69,2,set45,alt2,20260909077
69,2,set46,alt1,20260909077
70,3,set3,alt2,20260909078
70,3,set4,alt1,20260909078
70,3,set12,alt1,20260909078
70,3,set22,alt2,20260909078
70,3,set24,alt1,20260909078
70,3,set25,alt2,20260909078
70,3,set28,alt2,20260909078
70,3,set29,alt1,20260909078
70,3,set30,alt2,20260909078
70,3,set31,alt1,20260909078
70,3,set39,alt1,20260909078
70,3,set47,alt2,20260909078
71,1,set5,alt1,20260909079
71,1,set6,alt1,20260909079
71,1,set9,alt1,20260909079
71,1,set11,alt2,20260909079
71,1,set18,alt1,20260909079
71,1,set19,alt1,20260909079
71,1,set33,alt2,20260909079
71,1,set35,alt2,20260909079
71,1,set37,alt1,20260909079
71,1,set41,alt1,20260909079
71,1,set42,alt2,20260909079
71,1,set48,alt2,20260909079
72,3,set3,alt1,20260909080
72,3,set4,alt2,20260909080
72,3,set12,alt1,20260909080
72,3,set22,alt1,20260909080
72,3,set24,alt1,20260909080
72,3,set25,alt1,20260909080
72,3,set28,alt1,20260909080
72,3,set29,alt1,20260909080
72,3,set30,alt2,20260909080
72,3,set31,alt2,20260909080
72,3,set39,alt2,20260909080
72,3,set47,alt2,20260909080
73,3,set3,alt1,20260909081
73,3,set4,alt2,20260909081
73,3,set12,alt1,20260909081
73,3,set22,alt1,20260909081
73,3,set24,alt1,20260909081
73,3,set25,alt1,20260909081
73,3,set28,alt1,20260909081
73,3,set29,alt1,20260909081
73,3,set30,alt2,20260909081
