respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed
64,61,Male,Christian,Married,No,None,1,3,Communitarianism,20260909003
65,26,Female,Christian,Single,No,Long COVID,1,,,20260909003
66,28,Female,No religion,Separated,Yes,None,3,,,20260909003
67,18,Female,No religion,Single,No,Bereaved,3,3,Communitarianism,20260909003
68,44,Female,Christian,Married,No,None,1,,,20260909003
69,72,Female,Muslim,Widowed,No,None,2,,,20260909003
70,19,Male,Hindu,Single,No,None,3,,,20260909003
71,18,Male,No religion,Single,No,None,2,,,20260909003
72,33,Female,No religion,Married,Yes,Bereaved,1,,,20260909003
73,59,Male,Muslim,Married,No,Bereaved,2,,,20260909003
74,54,Female,Christian,Married,Yes,None,1,,,20260909003
75,46,Female,No religion,Single,No,Had COVID,4,,,20260909003
76,67,Female,Christian,Widowed,No,Long COVID,2,,,20260909003
77,90,Male,Muslim,Married,No,Had COVID,1,,,20260909003
78,21,Female,Christian,Single,No,None,2,4,Conspiracy Ideation,20260909003
79,52,Male,No religion,Married,No,Had COVID,3,5,Institutional Trust and Technocratic Governance,20260909003
80,54,Female,Christian,Married,No,Had COVID,4,,,20260909003
81,31,Male,Christian,Single,Yes,Had COVID,2,,,20260909003
82,19,Male,No religion,Single,No,Had COVID,3,,,20260909003
83,53,Female,Christian,Single,No,Had COVID,1,,,20260909003
84,43,Male,Christian,Single,No,Long COVID,4,,,20260909003
85,61,Female,No religion,Married,No,Had COVID,3,2,Libertarianism,20260909003
86,24,Male,Christian,Single,No,None,4,,,20260909003
87,59,Female,Christian,Single,No,Had COVID,1,,,20260909003
88,90,Female,Christian,Divorced,No,Bereaved,3,,,20260909003
89,67,Female,Christian,Widowed,No,Had COVID,3,,,20260909003
90,58,Female,Not answered,Divorced,No,Bereaved,4,,,20260909003
91,63,Male,Christian,Married,No,Had COVID,1,,,20260909003
92,54,Female,Christian,Widowed,No,None,4,,,20260909003
93,35,Male,Christian,Married,Yes,Bereaved,4,,,20260909003
94,40,Male,Not answered,Married,No,Had COVID,4,2,Libertarianism,20260909003
95,23,Male,Christian,Single,Yes,None,4,,,20260909003
96,53,Female,Christian,Married,No,Had COVID,4,,,20260909003
97,44,Male,Christian,Single,No,None,2,,,20260909003
98,60,Female,Christian,Divorced,No,None,4,3,Communitarianism,20260909003
99,29,Male,Christian,Single,No,Had COVID,1,,,20260909003
100,31,Male,No religion,Married,No,Had COVID,4,1,Scientific Rationalism,20260909003
101,56,Female,No religion,Married,No,Had COVID,3,,,20260909003
102,51,Female,No religion,Divorced,No,None,2,,,20260909003
103,62,Male,Christian,Married,No,Had COVID,4,,,20260909003
104,75,Male,Christian,Widowed,No,None,1,,,20260909003
105,57,Male,No religion,Married,No,Bereaved,4,2,Libertarianism,20260909003
106,42,Female,No religion,Married,No,Had COVID,1,3,Communitarianism,20260909003
107,85,Female,No religion,Widowed,No,None,2,,,20260909003
108,40,Female,No religion,Married,Yes,None,3,,,20260909003
109,52,Male,No religion,Married,No,Had COVID,3,,,20260909003
110,80,Female,Christian,Widowed,No,Bereaved,4,,,20260909003
111,60,Female,No religion,Married,No,Had COVID,1,,,20260909003
112,65,Male,Christian,Married,No,Had COVID,2,,,20260909003
113,56,Female,Christian,Married,No,Had COVID,3,,,20260909003
114,68,Male,Christian,Married,No,Had COVID,2,,,20260909003
115,55,Female,Christian,Divorced,No,None,2,,,20260909003
116,25,Female,No religion,Single,No,Had COVID,3,,,20260909003
117,19,Male,Christian,Single,No,None,1,,,20260909003
118,63,Female,Muslim,Married,No,Had COVID,4,,,20260909003
119,67,Female,No religion,Divorced,No,Had COVID,4,,,20260909003
120,44,Female,No religion,Divorced,Yes,None,2,,,20260909003
121,54,Male,Christian,Married,Yes,None,2,5,Institutional Trust and Technocratic Governance,20260909003
122,37,Male,Christian,Married,Yes,Had COVID,4,3,Communitarianism,20260909003
123,57,Female,Christian,Married,No,Had COVID,2,,,20260909003
124,50,Female,Sikh,Divorced,Yes,Had COVID,3,,,20260909003
125,79,Female,No religion,Widowed,No,None,3,,,20260909003
126,49,Female,Christian,Married,Yes,Had COVID,2,,,20260909003
127,41,Male,No religion,Single,Yes,Had COVID,4,,,20260909003
128,60,Male,Christian,Divorced,No,Bereaved,4,,,20260909003
129,90,Male,Christian,Married,No,None,4,,,20260909003
130,68,Female,No religion,Divorced,No,Bereaved,2,,,20260909003
131,45,Male,No religion,Married,Yes,Had COVID,4,,,20260909003
132,36,Male,Christian,Married,No,None,4,,,20260909003
133,65,Male,Not answered,Married,No,None,3,,,20260909003
134,20,Male,Not answered,Single,No,None,4,,,20260909003
135,33,Female,Muslim,Separated,Yes,Bereaved,4,,,20260909003
136,65,Male,Muslim,Widowed,No,Had COVID,2,,,20260909003
137,81,Female,Christian,Widowed,No,Long COVID,4,,,20260909003
138,61,Female,Muslim,Married,No,Had COVID,2,,,20260909003
139,42,Female,No religion,Married,Yes,Had COVID,3,,,20260909003
140,48,Male,Christian,Married,No,Had COVID,3,3,Communitarianism,20260909003
141,69,Male,Christian,Married,No,Had COVID,3,,,20260909003
142,71,Female,No religion,Married,No,None,1,,,20260909003
143,26,Male,Christian,Married,No,Had COVID,1,,,20260909003
144,27,Male,No religion,Single,No,Had COVID,2,,,20260909003
145,60,Female,Christian,Married,No,Had COVID,4,5,Institutional Trust and Technocratic Governance,20260909003
146,27,Male,No religion,Single,No,Had COVID,3,,,20260909003
147,33,Male,No religion,Single,Yes,None,4,,,20260909003
148,40,Male,No religion,Married,No,Bereaved,2,,,20260909003
149,66,Female,No religion,Widowed,No,Bereaved,1,,,20260909003
150,54,Female,Christian,Married,No,Had COVID,4,,,20260909003
151,55,Female,No religion,Single,No,Long COVID,1,,,20260909003
152,40,Female,Christian,Single,No,Bereaved,3,,,20260909003
153,23,Male,Christian,Single,No,Had COVID,4,,,20260909003
154,25,Female,Christian,Single,No,None,1,,,20260909003
155,82,Female,Christian,Divorced,No,None,3,,,20260909003
156,30,Female,No religion,Married,Yes,Had COVID,3,,,20260909003
157,32,Male,Christian,Single,No,None,1,,,20260909003
158,40,Male,Christian,Widowed,Yes,Had COVID,2,4,Conspiracy Ideation,20260909003
159,24,Female,Muslim,Single,No,Had COVID,3,,,20260909003
160,78,Male,Christian,Separated,No,None,4,,,20260909003
161,37,Female,No religion,Divorced,No,Had COVID,4,,,20260909003
162,34,Female,Other religion,Married,Yes,None,3,,,20260909003
163,26,Male,Christian,Single,No,Had COVID,4,,,20260909003
164,50,Male,Christian,Married,Yes,Had COVID,3,5,Institutional Trust and Technocratic Governance,20260909003
165,63,Male,Christian,Divorced,No,Had COVID,4,,,20260909003
166,76,Female,Christian,Married,No,None,3,,,20260909003
167,20,Female,Christian,Single,No,Bereaved,2,,,20260909003
168,63,Female,No religion,Married,No,Bereaved,2,1,Scientific Rationalism,20260909003
169,64,Male,No religion,Married,No,None,3,,,20260909003
170,32,Male,Christian,Single,No,Bereaved,1,,,20260909003
171,30,Male,Christian,Single,No,Bereaved,1,,,20260909003
172,30,Female,Not answered,Married,Yes,Had COVID,2,,,20260909003
173,33,Female,Christian,Single,Yes,None,1,3,Communitarianism,20260909003
174,43,Male,Christian,Married,Yes,None,1,,,20260909003
175,58,Female,Christian,Divorced,No,Had COVID,1,3,Communitarianism,20260909003
176,67,Male,No religion,Single,No,Had COVID,1,,,20260909003
177,57,Male,No religion,Divorced,Yes,Had COVID,1,1,Scientific Rationalism,20260909003
178,74,Female,Christian,Widowed,No,Bereaved,2,,,20260909003
179,62,Male,No religion,Married,No,Bereaved,3,,,20260909003
180,29,Female,Muslim,Single,No,None,1,,,20260909003
181,42,Male,Not answered,Divorced,No,None,3,,,20260909003
182,33,Female,Christian,Divorced,No,None,4,,,20260909003
183,84,Female,Other religion,Married,No,Bereaved,1,,,20260909003
184,29,Male,Christian,Single,No,Bereaved,2,,,20260909003
185,34,Female,Muslim,Single,No,None,3,,,20260909003
186,68,Female,Christian,Married,No,None,3,,,20260909003
187,39,Male,Christian,Married,Yes,None,1,3,Communitarianism,20260909003
188,19,Female,No religion,Single,No,None,1,,,20260909003
189,71,Female,No religion,Widowed,No,None,1,,,20260909003
190,30,Female,Christian,Single,No,Bereaved,1,,,20260909003
191,90,Male,Christian,Widowed,No,None,1,,,20260909003
192,79,Male,Christian,Widowed,No,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909003
193,54,Male,No religion,Married,No,Had COVID,2,4,Conspiracy Ideation,20260909003
194,54,Female,Sikh,Married,No,Bereaved,2,,,20260909003
195,75,Female,No religion,Widowed,No,Had COVID,3,,,20260909003
196,66,Female,Christian,Married,No,None,2,,,20260909003
197,23,Female,Christian,Single,No,Had COVID,4,,,20260909003
198,40,Female,Christian,Single,Yes,None,4,3,Communitarianism,20260909003
199,49,Male,Christian,Married,No,Bereaved,1,,,20260909003
200,39,Male,No religion,Married,Yes,Had COVID,2,,,20260909003
201,83,Male,Christian,Married,No,Had COVID,2,,,20260909003
202,50,Female,No religion,Divorced,No,Had COVID,1,,,20260909003
203,51,Female,Christian,Married,No,Long COVID,3,,,20260909003
204,73,Female,Christian,Married,No,None,1,,,20260909003
205,23,Female,No religion,Single,No,Had COVID,3,,,20260909003
206,33,Male,Christian,Single,Yes,Had COVID,2,,,20260909003
207,82,Male,Christian,Widowed,No,None,4,,,20260909003
208,55,Male,No religion,Married,No,Bereaved,1,5,Institutional Trust and Technocratic Governance,20260909003
209,61,Male,Christian,Single,No,None,2,,,20260909003
210,39,Female,Christian,Single,No,None,1,,,20260909003
211,88,Female,Christian,Married,No,Bereaved,2,2,Libertarianism,20260909003
212,61,Female,Christian,Married,No,Long COVID,3,,,20260909003
213,57,Male,No religion,Married,Yes,Had COVID,3,,,20260909003
214,60,Female,Christian,Married,No,Had COVID,4,,,20260909003
215,80,Male,Christian,Married,No,None,2,,,20260909003
216,55,Female,Christian,Married,No,Long COVID,3,,,20260909003
217,50,Female,No religion,Divorced,No,Had COVID,3,,,20260909003
218,35,Male,Christian,Married,Yes,None,3,,,20260909003
219,56,Female,No religion,Married,No,Had COVID,2,,,20260909003
220,66,Male,Christian,Single,No,Had COVID,1,3,Communitarianism,20260909003
221,29,Female,Christian,Widowed,Yes,None,1,,,20260909003
222,19,Male,Christian,Single,No,None,2,,,20260909003
223,49,Male,Muslim,Divorced,No,None,3,,,20260909003
224,73,Female,Christian,Widowed,No,None,4,,,20260909003
225,48,Male,Christian,Separated,Yes,Had COVID,3,,,20260909003
226,81,Female,Christian,Widowed,No,None,4,,,20260909003
227,35,Male,Jewish,Married,Yes,Had COVID,3,,,20260909003
228,45,Male,No religion,Divorced,No,None,4,,,20260909003
229,20,Female,Christian,Single,No,Had COVID,4,3,Communitarianism,20260909003
230,70,Male,Not answered,Married,No,None,2,,,20260909003
231,30,Male,No religion,Single,No,None,3,,,20260909003
232,33,Male,No religion,Married,No,Had COVID,3,,,20260909003
233,24,Female,No religion,Single,No,Had COVID,1,,,20260909003
234,58,Male,Christian,Married,No,Had COVID,4,,,20260909003
235,79,Male,Christian,Widowed,Yes,Had COVID,4,,,20260909003
236,31,Female,No religion,Married,No,None,3,,,20260909003
237,76,Male,No religion,Single,No,Had COVID,1,,,20260909003
238,68,Female,Christian,Single,No,None,4,,,20260909003
239,82,Male,Muslim,Married,No,None,4,,,20260909003
240,39,Female,No religion,Married,Yes,Had COVID,4,,,20260909003
241,47,Female,Christian,Married,Yes,None,2,,,20260909003
242,26,Male,No religion,Married,No,Had COVID,1,,,20260909003
243,62,Male,No religion,Married,No,Had COVID,2,,,20260909003
244,30,Female,No religion,Single,No,Bereaved,4,,,20260909003
245,41,Female,Christian,Married,No,None,4,,,20260909003
246,34,Male,No religion,Single,Yes,Had COVID,4,,,20260909003
247,85,Male,No religion,Married,No,None,4,,,20260909003
248,23,Male,Christian,Single,No,Had COVID,2,,,20260909003
249,30,Female,Christian,Single,Yes,None,4,,,20260909003
250,24,Female,Christian,Single,No,None,4,,,20260909003
251,45,Female,Not answered,Single,No,Had COVID,3,1,Scientific Rationalism,20260909003
252,58,Female,No religion,Married,No,None,1,,,20260909003
253,90,Female,No religion,Divorced,No,Had COVID,4,,,20260909003
254,52,Male,No religion,Married,Yes,Had COVID,4,4,Conspiracy Ideation,20260909003
255,42,Female,Christian,Married,Yes,Had COVID,2,,,20260909003
256,22,Male,Christian,Single,No,Had COVID,3,,,20260909003
257,22,Female,No religion,Single,No,None,1,,,20260909003
258,51,Female,Christian,Married,No,None,1,,,20260909003
259,58,Male,No religion,Married,No,Bereaved,2,,,20260909003
260,48,Male,Buddhist,Single,Yes,None,1,,,20260909003
261,64,Male,Christian,Divorced,No,Bereaved,1,,,20260909003
262,54,Male,Christian,Married,Yes,Had COVID,2,,,20260909003
263,37,Female,Christian,Married,No,Long COVID,2,,,20260909003
264,25,Male,Jewish,Single,No,Had COVID,1,,,20260909003
265,87,Female,No religion,Married,No,None,2,4,Conspiracy Ideation,20260909003
266,78,Female,Christian,Married,No,Had COVID,1,4,Conspiracy Ideation,20260909003
267,45,Male,Christian,Single,No,Had COVID,4,,,20260909003
268,41,Female,Christian,Married,No,None,3,,,20260909003
269,27,Female,No religion,Married,Yes,None,1,,,20260909003
270,73,Female,Not answered,Married,No,Bereaved,1,,,20260909003
271,45,Male,No religion,Married,No,None,3,,,20260909003
272,70,Male,Christian,Married,No,None,3,,,20260909003
273,70,Female,No religion,Married,No,None,2,,,20260909003
274,77,Male,Christian,Married,No,Had COVID,4,,,20260909003
275,31,Male,Christian,Married,Yes,None,1,,,20260909003
276,27,Male,Christian,Single,No,None,4,,,20260909003
277,31,Male,Jewish,Divorced,Yes,Had COVID,1,,,20260909003
278,47,Male,Christian,Married,No,Had COVID,1,,,20260909003
279,60,Female,No religion,Married,No,None,1,1,Scientific Rationalism,20260909003
280,36,Male,Hindu,Single,No,None,1,,,20260909003
281,72,Female,Christian,Married,No,None,1,,,20260909003
282,21,Male,Christian,Single,No,Had COVID,1,,,20260909003
283,34,Female,Christian,Single,No,None,3,,,20260909003
284,28,Female,Christian,Separated,Yes,None,4,5,Institutional Trust and Technocratic Governance,20260909003
285,26,Female,No religion,Single,No,Bereaved,2,,,20260909003
286,48,Male,No religion,Married,No,None,3,,,20260909003
287,81,Male,Christian,Married,No,Bereaved,2,,,20260909003
288,40,Male,Muslim,Single,Yes,Had COVID,3,,,20260909003
289,38,Male,No religion,Divorced,Yes,Had COVID,3,,,20260909003
290,32,Male,Christian,Single,No,Had COVID,1,,,20260909003
291,43,Female,Christian,Married,Yes,None,1,1,Scientific Rationalism,20260909003
292,75,Male,Christian,Married,No,None,1,4,Conspiracy Ideation,20260909003
293,54,Female,Christian,Married,No,Had COVID,4,,,20260909003
294,79,Male,Not answered,Married,No,Had COVID,4,,,20260909003
295,46,Male,No religion,Single,No,Had COVID,2,,,20260909003
296,44,Female,Christian,Single,No,Had COVID,4,,,20260909003
297,56,Female,No religion,Married,Yes,Had COVID,4,,,20260909003
298,26,Female,Not answered,Married,No,None,3,,,20260909003
299,44,Male,No religion,Divorced,No,None,3,,,20260909003
300,19,Female,No religion,Single,No,Bereaved,4,,,20260909003
301,68,Female,No religion,Married,No,Bereaved,2,,,20260909003
302,35,Female,Christian,Single,No,Bereaved,2,,,20260909003
303,60,Male,Christian,Married,No,None,1,,,20260909003
304,62,Male,Christian,Married,No,None,3,,,20260909003
305,41,Female,No religion,Married,Yes,Had COVID,4,5,Institutional Trust and Technocratic Governance,20260909003
306,27,Female,No religion,Married,No,None,3,,,20260909003
307,22,Male,No religion,Single,No,None,1,,,20260909003
308,75,Male,Christian,Single,No,Bereaved,2,,,20260909003
309,73,Male,Not answered,Married,No,Had COVID,3,,,20260909003
310,31,Female,No religion,Single,No,Bereaved,2,,,20260909003
311,50,Male,No religion,Married,No,None,4,,,20260909003
312,33,Female,No religion,Married,Yes,Bereaved,3,,,20260909003
313,27,Male,Christian,Single,No,Had COVID,1,,,20260909003
314,68,Male,Christian,Married,No,Had COVID,3,5,Institutional Trust and Technocratic Governance,20260909003
315,90,Female,No religion,Divorced,No,None,4,,,20260909003
316,67,Female,Christian,Widowed,No,Had COVID,3,,,20260909003
317,77,Female,Muslim,Divorced,No,Bereaved,1,,,20260909003
318,78,Female,Christian,Married,No,None,2,,,20260909003
319,82,Male,Christian,Single,No,None,1,,,20260909003
320,77,Male,Not answered,Single,No,None,4,,,20260909003
321,25,Male,No religion,Married,No,None,4,,,20260909003
322,51,Male,Christian,Married,No,Had COVID,3,,,20260909003
323,43,Female,Christian,Married,Yes,None,4,,,20260909003
324,75,Male,No religion,Married,No,None,2,,,20260909003
325,19,Female,Christian,Single,No,Had COVID,4,,,20260909003
326,27,Female,No religion,Single,No,Had COVID,2,,,20260909003
327,22,Male,No religion,Single,No,Had COVID,3,,,20260909003
328,65,Male,Christian,Married,No,Bereaved,3,,,20260909003
329,55,Male,Christian,Married,No,None,4,,,20260909003
330,85,Male,Christian,Widowed,No,None,4,,,20260909003
331,49,Female,No religion,Single,No,None,2,,,20260909003
332,57,Male,Christian,Single,No,None,2,,,20260909003
333,64,Male,Not answered,Married,No,Had COVID,1,,,20260909003
334,87,Female,Christian,Married,No,None,3,,,20260909003
335,26,Male,No religion,Divorced,Yes,Had COVID,3,,,20260909003
336,49,Male,Christian,Married,No,None,3,5,Institutional Trust and Technocratic Governance,20260909003
337,34,Female,Christian,Single,No,Long COVID,3,,,20260909003
338,35,Male,Christian,Married,Yes,Had COVID,2,,,20260909003
339,47,Female,No religion,Married,Yes,None,4,,,20260909003
340,53,Female,No religion,Married,No,None,1,3,Communitarianism,20260909003
341,77,Female,Christian,Married,No,None,3,,,20260909003
342,75,Male,Christian,Married,No,None,4,,,20260909003
343,21,Male,Hindu,Single,No,None,1,,,20260909003
344,28,Male,No religion,Married,No,Bereaved,3,,,20260909003
345,72,Male,Christian,Married,No,Bereaved,4,,,20260909003
346,67,Female,No religion,Widowed,No,None,4,4,Conspiracy Ideation,20260909003
347,22,Male,No religion,Single,No,None,4,,,20260909003
348,66,Female,Christian,Married,No,None,4,1,Scientific Rationalism,20260909003
349,53,Female,Christian,Divorced,No,Had COVID,3,,,20260909003
350,22,Male,Christian,Single,No,None,1,,,20260909003
351,87,Female,Christian,Married,No,None,4,,,20260909003
352,46,Female,No religion,Single,Yes,Had COVID,1,,,20260909003
353,62,Female,Christian,Married,No,None,1,,,20260909003
354,51,Female,No religion,Widowed,Yes,Had COVID,2,,,20260909003
355,48,Female,No religion,Married,No,None,4,,,20260909003
356,21,Female,Christian,Single,No,None,2,,,20260909003
357,21,Male,Christian,Single,No,None,1,5,Institutional Trust and Technocratic Governance,20260909003
358,53,Male,Muslim,Widowed,No,Had COVID,2,,,20260909003
359,57,Female,No religion,Single,No,Had COVID,3,4,Conspiracy Ideation,20260909003
360,37,Male,Not answered,Married,No,Had COVID,1,,,20260909003
361,74,Male,No religion,Widowed,No,None,3,,,20260909003
362,85,Female,Hindu,Single,No,None,1,,,20260909003
363,41,Female,Christian,Separated,No,Had COVID,4,,,20260909003
364,59,Female,Christian,Divorced,No,Had COVID,4,,,20260909003
365,42,Male,Christian,Single,Yes,Had COVID,3,,,20260909003
366,76,Female,Christian,Divorced,No,None,2,,,20260909003
367,76,Female,No religion,Widowed,No,None,4,,,20260909003
368,52,Female,Hindu,Married,No,Had COVID,2,,,20260909003
369,25,Female,Hindu,Married,Yes,Had COVID,1,2,Libertarianism,20260909003
370,68,Male,No religion,Married,No,None,2,,,20260909003
371,54,Female,Christian,Married,No,Bereaved,4,2,Libertarianism,20260909003
372,54,Female,No religion,Married,No,Bereaved,2,4,Conspiracy Ideation,20260909003
373,52,Female,No religion,Married,No,None,2,,,20260909003
374,42,Female,No religion,Divorced,Yes,Had COVID,4,,,20260909003
375,18,Male,Christian,Single,No,None,4,,,20260909003
376,66,Female,No religion,Married,No,Had COVID,2,,,20260909003
377,34,Female,Christian,Married,No,None,1,,,20260909003
378,82,Male,No religion,Single,No,Bereaved,2,,,20260909003
379,53,Male,No religion,Divorced,No,Had COVID,1,,,20260909003
380,47,Female,Christian,Separated,Yes,Long COVID,3,,,20260909003
381,90,Male,Christian,Married,No,None,4,,,20260909003
382,40,Male,Christian,Divorced,No,None,4,,,20260909003
383,43,Male,Christian,Married,Yes,None,2,,,20260909003
384,47,Female,No religion,Married,Yes,Long COVID,1,1,Scientific Rationalism,20260909003
385,58,Male,No religion,Married,No,None,4,,,20260909003
386,70,Female,No religion,Married,No,Had COVID,4,,,20260909003
387,43,Female,No religion,Single,No,None,2,,,20260909003
388,53,Male,Christian,Married,No,None,3,,,20260909003
389,45,Male,No religion,Married,Yes,Had COVID,3,,,20260909003
390,62,Male,Christian,Divorced,No,Had COVID,1,2,Libertarianism,20260909003
391,63,Female,Buddhist,Single,No,Had COVID,4,,,20260909003
392,72,Female,No religion,Widowed,No,None,3,1,Scientific Rationalism,20260909003
393,68,Female,Christian,Divorced,No,None,3,,,20260909003
394,72,Female,Christian,Widowed,No,None,3,,,20260909003
395,34,Male,Christian,Divorced,Yes,None,4,,,20260909003
396,63,Male,No religion,Married,No,Had COVID,4,,,20260909003
397,29,Female,Christian,Married,No,None,2,1,Scientific Rationalism,20260909003
398,58,Male,No religion,Married,No,Had COVID,2,,,20260909003
399,26,Female,Christian,Married,No,None,4,,,20260909003
400,75,Male,No religion,Divorced,No,None,3,,,20260909003
401,34,Female,No religion,Single,Yes,Had COVID,2,,,20260909003
402,66,Female,Muslim,Single,No,None,1,,,20260909003
403,38,Female,Christian,Single,No,None,4,,,20260909003
404,32,Female,Christian,Single,No,None,3,,,20260909003
405,58,Female,No religion,Married,No,Had COVID,3,,,20260909003
406,80,Male,Not answered,Married,No,Had COVID,1,,,20260909003
407,44,Male,Christian,Divorced,No,Long COVID,2,,,20260909003
408,19,Male,No religion,Married,No,None,4,1,Scientific Rationalism,20260909003
409,61,Female,No religion,Widowed,No,Had COVID,4,4,Conspiracy Ideation,20260909003
410,41,Female,Christian,Married,No,None,1,,,20260909003
411,48,Female,Christian,Divorced,Yes,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909003
412,83,Male,No religion,Divorced,No,None,1,,,20260909003
413,56,Female,Christian,Married,No,Had COVID,3,,,20260909003
414,67,Female,No religion,Widowed,No,None,4,,,20260909003
415,26,Female,Christian,Single,No,Bereaved,4,,,20260909003
416,65,Female,Christian,Married,No,None,2,,,20260909003
417,22,Female,No religion,Single,No,Bereaved,2,,,20260909003
418,58,Male,No religion,Widowed,No,None,2,,,20260909003
419,37,Male,Christian,Widowed,Yes,Had COVID,3,,,20260909003
420,75,Female,Christian,Widowed,No,Bereaved,3,,,20260909003
421,73,Male,Christian,Widowed,No,Bereaved,1,,,20260909003
422,56,Female,Christian,Married,No,Had COVID,2,4,Conspiracy Ideation,20260909003
423,23,Male,Sikh,Single,No,Had COVID,2,,,20260909003
424,28,Female,No religion,Single,No,None,2,,,20260909003
425,26,Male,Christian,Single,No,Bereaved,1,,,20260909003
426,63,Male,Christian,Married,No,Had COVID,4,,,20260909003
427,75,Male,No religion,Married,No,Bereaved,1,4,Conspiracy Ideation,20260909003
428,55,Male,No religion,Divorced,No,Had COVID,4,1,Scientific Rationalism,20260909003
429,31,Female,Christian,Single,Yes,None,4,,,20260909003
430,65,Male,Christian,Married,No,None,1,,,20260909003
431,50,Female,Christian,Single,No,Had COVID,2,,,20260909003
432,60,Male,No religion,Single,No,Had COVID,3,,,20260909003
433,80,Female,Christian,Widowed,No,None,2,,,20260909003
434,56,Male,No religion,Married,No,Had COVID,2,,,20260909003
